permno,mkt_cap,asset_name,2020-10-01,2020-10-02,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-23,2020-11-24,2020-11-25,2020-11-27,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-28,2020-12-29,2020-12-30,2020-12-31
14888,384702224.53999996,ALIBABA GROUP HOLDING LTD,-0.013368,-0.006482,0.000347,0.014292,0.014057,0.013626,-0.002662,0.022019,0.007965,-0.025066,-0.005249,0.026214,-0.006573,0.014806,-0.005939,-0.005488,0.011885,-0.009841,0.033467,-0.029009,0.015003,-0.025179,0.020184,-0.081296,0.035508,-0.026918,0.042398,-0.031405,-0.082573,-0.003339,-0.005044,-0.013129,-0.009699,-0.005846,-0.003777,0.01587,0.041748,-0.002327,0.036467,-0.008001,-0.004465,-0.047454,0.002468,-0.010189,0.021391,0.001274,-0.012161,0.007917,-0.008606,0.004056,-0.001246,-0.032169,-0.003593,0.026577,0.009699,-0.016753,0.001654,-0.017663,0.001368,-0.133422,0.001622,0.062511,0.009016,-0.023743
92611,370895430.21,VISA INC,0.016903,-0.009294,0.010325,-0.015181,0.010077,0.002519,0.018031,-0.001161,-0.010078,-0.010376,-0.013106,0.003558,-0.016429,0.003706,0.003692,-0.002217,0.000101,-0.024948,-0.01559,-0.048353,0.022115,-0.017093,0.016675,0.019487,0.029893,0.01892,0.0042,0.071598,0.002962,-0.00286,-0.01937,0.01066,0.010547,-0.009356,-0.013668,-0.001251,-0.017777,0.020993,0.007302,0.005771,0.000522,-0.003081,0.004041,-0.00483,-0.010134,0.022254,-0.000141,0.000564,-0.014993,-0.0094,-0.006599,0.004897,0.005356,-0.000432,0.013972,0.000616,-0.010885,-0.015167,-0.002623,0.016561,0.018831,0.008183,0.018613,0.001694
91233,352824481.8,MASTERCARD INC,0.015377,-0.013222,0.013045,-0.016956,0.019174,0.004798,0.020976,-0.000993,-0.017612,-0.009079,-0.012051,0.002451,-0.022775,0.000151,0.005125,0.00054,-0.011961,-0.035041,-0.002987,-0.081139,0.006177,-0.015485,0.004608,0.018692,0.039981,0.030371,-0.00913,0.098584,-0.028384,-0.007139,-0.012335,0.020531,0.001254,0.00313,-0.001664,-0.006132,-0.032587,0.027988,0.031171,-0.003125,-0.006592,-0.00755,0.007043,0.003954,-0.014932,0.027481,-0.009845,-0.000499,-0.011561,-0.015823,-0.012367,0.011392,0.007549,-0.004646,0.014453,0.010181,-0.017512,-0.00637,-0.00906,0.020563,0.025208,0.006358,0.025645,0.003909
18163,345012378.84,PROCTER & GAMBLE CO,0.001799,-0.008044,0.009195,0.001578,0.007807,0.006752,0.008966,0.010985,-0.001938,-0.001179,-0.001458,0.003893,-0.017176,0.004017,0.005404,-0.007046,0.006575,-0.007585,0.007502,-0.033015,-0.000654,-0.003416,0.010212,0.019639,-0.004107,0.012372,0.00597,-0.036584,0.01645,0.012905,0.000563,0.014984,-0.012822,-0.003861,-0.015365,-0.001217,-0.001648,-0.003877,-0.003243,0.002675,-0.000505,0.001876,0.0036,-0.007247,-0.007372,0.000947,0.001528,0.002687,-0.01188,-0.006598,0.00738,-0.004835,0.005889,0.004537,0.007139,0.005714,-0.010932,-0.007054,-0.001538,0.010122,0.006971,-0.001875,-0.004696,0.009944
92655,332732538.79178995,UNITEDHEALTH GROUP INC,0.00417,-0.003482,0.019777,-0.01163,0.027731,-0.002352,0.016842,0.006497,0.004394,-0.028876,0.008451,0.016422,-0.017217,-0.002498,-0.001917,0.009108,0.014951,-0.022807,-0.007893,-0.039032,-0.014026,0.004808,0.022809,0.029638,0.103345,-0.000451,-0.019582,0.00731,0.010543,-0.005626,0.007705,0.003555,0.003233,-0.013228,-0.021556,-0.021799,-0.006825,0.001076,0.002835,-0.008393,0.014256,-0.004735,0.01442,0.01867,0.003222,0.007055,-0.005802,0.0,-0.009918,-0.013821,-0.007596,-0.002789,0.010532,-0.000972,0.006866,-0.009629,-0.006797,-0.003184,0.007701,0.009479,0.015141,0.004047,-0.006794,0.016493
26403,328023654.19515,DISNEY WALT CO,-0.006206,-0.006163,0.006691,-0.019778,0.016373,0.001464,0.015355,-8e-05,0.031928,-0.018378,0.006083,-0.004318,-0.020345,0.005796,0.013445,0.007344,0.006193,-0.033424,-0.006045,-0.039251,0.025914,-0.002386,-0.009237,0.032382,0.008466,0.015112,0.003938,0.118704,-0.003366,-0.030188,-0.016689,0.020956,0.045606,-0.001175,-0.004152,-0.015149,-0.004586,0.034805,0.037745,-0.015843,-0.013146,0.005981,0.009662,0.027904,-0.002409,0.005873,-0.002984,0.00026,0.004619,0.001684,0.135949,-0.036535,0.027407,-0.004714,0.002484,-0.003803,-0.012725,-0.001406,0.018187,0.001037,0.029529,-0.008722,0.021827,5.5e-05
86580,323241806.19,NVIDIA CORP,0.006208,-0.040563,0.044422,0.00689,0.016562,-0.00897,-0.005492,0.03366,0.001564,-0.010738,-0.008886,-0.011346,-0.022717,0.010946,-0.008849,-0.012107,0.017158,-0.033038,0.019443,-0.057458,0.031441,-0.037623,0.00373,0.034875,0.059507,0.026515,0.02839,-0.063951,-0.063148,0.050744,0.002888,-0.011871,0.016413,-0.006881,0.000484,0.000856,-0.026227,0.003992,-0.01387,0.021377,0.002002,0.010576,-0.000858,0.011539,-0.010669,0.012112,0.003577,-0.018869,-0.031405,0.003209,0.003161,0.022708,0.003888,-0.008832,0.007457,-0.005191,0.00454,-0.00405,-0.020259,-0.001191,-0.007215,0.003353,0.015645,-0.006903
83443,317882640.24,BERKSHIRE HATHAWAY INC DEL,-0.00432,-0.003962,0.005588,-0.009889,0.014411,0.008721,0.002463,0.003385,-0.018946,-0.006594,0.003509,0.001228,-0.013779,0.00512,0.000571,0.006804,0.005198,-0.019839,-0.007722,-0.029872,0.004036,0.001935,0.011937,0.011355,-0.002226,0.006208,0.006749,0.06057,0.031512,-0.004858,-0.011655,0.012015,0.024976,0.000257,-0.013253,-0.002347,-0.010979,0.011145,0.019082,-0.003377,-0.006777,-0.011401,0.003364,0.003222,0.002604,0.001428,-0.00912,-0.00458,-0.00298,-0.000703,-0.004223,-0.015637,0.006866,-0.011008,0.012483,-0.005563,0.000269,-0.007204,0.010636,0.010212,0.008299,0.005079,0.000348,0.009667
66181,285966757.62,HOME DEPOT INC,-0.000324,0.006087,0.009989,-0.019958,0.02286,0.006118,0.004921,0.003462,0.012025,-0.011262,0.001568,0.000417,-0.013662,0.008142,-0.005349,-0.011775,0.006544,-0.024594,0.002898,-0.025719,-0.000334,-0.01083,0.01511,0.024489,0.019288,0.011071,-0.005632,-0.050204,0.020743,0.007911,-0.005437,0.003367,0.008659,-0.025396,-0.009689,0.004077,-0.004134,0.005893,0.007038,0.002378,0.00741,0.005145,-0.00292,-0.014461,-0.010918,-0.015477,-0.005114,-0.003503,0.014749,-0.002899,-0.000982,0.003893,0.009037,0.006008,0.016247,-0.012848,0.001997,-0.003506,-0.000852,0.004114,-0.006164,-0.011365,-0.003494,0.001357
15488,274482400.0,PAYPAL HOLDINGS INC,-0.000457,-0.025541,0.025741,-0.026365,0.015392,-0.007965,0.021807,0.021493,0.030917,-0.019929,-0.002259,0.006449,-0.021472,0.009497,0.055011,-0.042897,-0.004364,-0.028664,0.016276,-0.040513,0.014196,-0.045683,0.008757,-0.042341,0.080529,0.052859,-0.008946,-0.088837,-0.007363,0.048975,-0.016845,-0.002538,0.017602,0.001876,-0.011337,0.004103,0.009272,0.0423,0.025794,0.041068,-0.014315,0.012915,0.011302,-0.01838,0.009315,0.015056,0.000735,-0.004543,-0.028303,0.021537,-0.005944,0.03144,0.003669,0.038809,0.023067,0.003991,0.005371,0.024272,-0.016633,-0.003341,-0.012194,-0.019938,0.002078,0.011619
59408,262205444.89999998,BANK OF AMERICA CORP,0.000415,0.004564,0.016935,-0.010154,0.020927,0.01447,0.004754,0.012618,-0.028427,-0.053307,0.022439,0.003727,-0.021452,0.017707,-0.003728,0.034096,0.001206,-0.014458,-0.028117,-0.015933,0.002983,0.006797,0.016034,0.025332,-0.040907,0.039274,-0.01219,0.141917,-0.003602,-0.011569,-0.023775,0.011615,0.021482,-0.001088,-0.02069,0.0,-0.006301,0.021634,0.05805,0.001725,-0.001378,-0.028631,0.018821,0.012896,0.001032,0.013144,-0.006828,-0.0055,-0.004494,0.010764,-0.01855,-0.012251,0.014883,0.002793,0.00383,-0.00555,0.037321,-0.017821,0.028757,-0.002995,0.005674,-0.003983,-0.001,0.011007
65875,243113022.5,VERIZON COMMUNICATIONS INC,-0.000672,-0.003532,0.00709,-0.003352,0.002523,0.003481,0.002365,0.003708,-0.003191,-0.015667,-0.004621,-0.001891,-0.01292,-0.000873,-0.008734,0.01022,0.010989,-0.002588,-0.007438,-0.018648,0.007991,0.004052,0.012458,0.000867,-0.009177,0.016253,0.006535,0.022382,0.021056,-0.001637,-0.003443,0.004442,-0.002784,-0.002299,-0.007078,-0.001824,-0.002823,0.003165,0.006807,-0.003793,0.002814,-0.002806,0.002814,0.012876,0.006193,-0.003077,-0.003249,0.00163,0.000163,-0.015457,-0.002644,-0.006131,0.009503,-0.01057,0.001669,0.007499,-0.016044,-0.008405,-0.000509,-0.002035,0.002379,-0.002882,-0.011393,0.010492
75510,239557480.0,ADOBE INC,0.018514,-0.04108,0.015616,-0.015397,0.029584,-0.004684,0.023063,0.017385,0.006694,-0.015555,-0.010191,0.003332,-0.015155,-0.001252,0.00279,-0.024921,0.010132,-0.027226,0.007071,-0.045115,0.00906,-0.030383,-0.004831,0.020407,0.073147,0.018964,-0.003706,-0.04749,-0.040625,0.034845,-0.011053,0.014614,-0.017876,0.015186,-0.018122,0.015104,-0.007483,-0.00499,0.004538,0.01595,0.014785,0.003019,0.001421,0.004404,0.006275,0.003552,0.01286,0.006155,-0.0233,-0.014202,-0.002013,0.022084,-0.007771,0.015042,0.011145,0.015322,-0.009067,0.011597,-0.0144,0.005937,-0.00182,0.006333,-0.009281,0.005367
89525,239531508.79999998,COMCAST CORP NEW,0.003891,-0.027778,0.014618,-0.023357,0.01011,0.007562,-0.009934,0.025418,-0.002174,-0.013293,-0.003754,0.009976,-0.026997,-0.001354,0.005647,0.013253,-0.001108,-0.028629,-0.007539,-0.03361,0.025727,-0.019043,-0.019886,0.029469,0.02534,0.014874,0.004059,0.059511,0.012505,-0.002093,0.006503,0.021259,0.01102,0.004845,-0.012857,0.006919,-0.006265,0.013016,0.050793,-0.010317,-0.000965,-0.029179,0.015526,0.000588,0.010578,0.001938,0.004643,-0.010014,-0.002918,-0.015217,0.008914,0.001178,0.010198,-0.001553,-0.001361,-0.008956,-0.010413,-0.006949,0.0003,0.006895,0.01449,0.008609,-0.006596,0.023238
89393,239486604.49209997,NETFLIX INC,0.054957,-0.04635,0.034966,-0.028388,0.056912,-0.005368,0.014385,0.000686,0.026454,-0.022812,0.000905,-0.020574,-0.000132,-0.009986,-0.069221,-0.007811,0.006286,-8.2e-05,0.001413,-0.005502,0.036957,-0.056465,0.017615,0.006403,0.019971,0.033826,0.001888,-0.085929,0.020701,0.021906,-0.00813,-0.008074,-0.007746,0.003193,0.002414,0.005978,0.007366,-0.0238,0.013134,0.00439,0.013113,-0.001343,0.028286,-0.002378,-0.011641,0.001588,0.035059,-0.006049,-0.037179,0.015174,0.004251,0.038154,-0.005053,0.009716,0.015376,0.002909,-0.010366,-0.002987,-0.024368,-0.000991,0.01002,0.022635,-0.01183,0.030767
11308,235671335.4,COCA COLA CO,-0.003848,0.00366,0.000405,-0.008911,0.012669,0.01816,0.006936,0.005511,-0.017029,-0.001991,-0.002594,0.0008,-0.008195,0.012697,-0.005174,0.013803,-0.003157,-0.014252,0.002008,-0.038878,0.001251,0.000833,0.011652,0.015014,-0.003647,0.005491,0.000202,0.063094,0.026821,-0.00741,-0.010638,0.0083,0.007484,-0.003157,-0.019933,0.009884,-0.008658,0.00019,0.010251,-0.005449,-0.004345,-0.013093,0.008527,0.001345,0.012857,0.020273,-0.01597,0.003586,0.002821,-0.00525,0.005655,-0.001499,0.0107,-0.014487,0.003958,0.008823,-0.017306,-0.000947,0.006065,0.006782,0.013473,-0.000554,0.005727,0.007348
17778,225731935.0,BERKSHIRE HATHAWAY INC DEL,-0.004378,-0.003515,0.004788,-0.011442,0.013385,0.011591,0.000603,0.00337,-0.017226,-0.009057,0.004619,0.003036,-0.015711,0.005981,-0.000536,0.006263,0.006824,-0.020697,-0.007019,-0.028338,0.004176,-0.00165,0.01281,0.013983,-0.003721,0.007855,0.006255,0.053252,0.037508,-0.005073,-0.013037,0.014676,0.022783,1.7e-05,-0.011312,-0.001713,-0.010612,0.009012,0.019413,-0.002011,-0.008545,-0.010688,0.003046,0.003321,0.002342,0.000894,-0.009974,-0.003662,-0.0052,-3e-06,-0.00128,-0.013715,0.00523,0.003992,0.003853,-0.005604,0.001536,-0.007801,0.002743,0.01058,0.006874,0.006477,0.000798,0.007882
22752,206956781.2,MERCK & CO INC NEW,-0.015793,-0.010289,0.005445,-0.019818,0.005149,0.005497,-0.001491,0.0,0.004355,-0.002478,-0.01801,0.009739,-0.014531,-0.005085,-0.002555,0.014602,0.007827,-0.012401,-0.010781,-0.023208,-0.003807,-0.00896,0.019944,0.002738,0.048102,-0.001985,-0.001243,0.001742,0.007578,-0.000616,-0.014804,0.015402,-0.011222,0.016463,-0.015337,0.001745,0.000746,-0.002113,-0.001744,-0.000998,-0.002498,0.006637,0.01443,0.003433,-0.004644,0.006016,0.006956,0.00812,0.003486,-0.005751,-0.000361,-0.023988,0.001992,-0.008077,-0.000125,-0.003633,-0.003018,0.00164,0.004281,0.004764,0.003868,0.012057,-0.010194,0.015014
66093,204943760.0,A T & T INC,-0.000702,0.006669,-0.000349,0.001395,0.003135,0.011458,-0.010136,-0.006709,-0.013509,-0.009369,-0.001455,-0.004372,-0.016465,-0.004464,-0.001495,0.058383,-0.016266,-0.015816,-0.016801,-0.015602,0.009811,0.009716,0.011843,0.004389,-0.015295,0.017382,-0.002545,0.031341,0.019435,-0.004159,-0.010094,0.016526,0.002075,0.002071,-0.014123,-0.01188,0.001414,0.010593,0.021314,-0.008211,0.00138,-0.009645,0.004174,0.00762,0.004813,0.010606,0.003385,0.039474,0.021097,-0.024476,0.010427,-0.014834,0.000982,-0.009483,-0.02212,-0.007427,-0.013265,-0.021027,0.012324,-0.002087,-0.00488,-0.00035,-0.001752,0.009477
13856,204654000.00000003,PEPSICO INC,0.015873,-0.01946,-0.000942,-0.016168,0.009654,0.006131,0.00428,0.026654,0.00992,-0.007106,-0.007648,0.002121,-0.014464,0.000215,-0.000787,7.2e-05,-0.000358,-0.010748,0.007678,-0.035581,-0.001342,-0.005224,0.013955,0.013985,0.005984,0.001378,0.00239,0.000506,0.023619,0.015382,-0.000417,0.006048,0.007256,-0.003567,-0.012806,-0.000418,0.000698,-0.002789,0.007062,0.000903,0.003052,-0.002559,0.012758,-0.009927,0.005895,0.009692,-0.003291,0.001032,0.001168,-0.007001,0.002074,-0.005105,0.003744,0.000829,0.00566,0.008373,-0.010413,-0.009491,0.002708,0.004501,0.012753,0.003471,-0.000746,0.006721
21936,204604593.57000002,PFIZER INC,-0.008992,0.000275,0.01017,-0.015782,0.008294,0.011516,-0.002711,0.000815,0.002173,-0.001084,-0.00841,0.038304,-0.003953,-0.008201,-0.010936,0.009439,0.020037,-0.00681,-0.012922,-0.052899,-0.004796,0.005669,0.021139,-0.001104,0.031501,-0.025181,0.000275,0.076923,-0.013265,-0.004654,-0.024675,0.028495,-0.033402,0.019755,0.007769,-0.003579,0.014092,-0.004905,0.002191,-0.001913,0.019162,0.029009,0.028713,0.03527,-0.017402,0.006236,0.022558,0.031758,-0.016682,-0.002867,-0.014618,-0.046449,-0.012752,-0.022475,0.005021,-0.009203,-0.007962,-0.017121,0.019053,-0.004541,-0.012074,0.006247,-0.008367,0.001905
90215,203614950.0,SALESFORCE COM INC,0.008475,-0.022095,0.014848,-0.005526,0.039338,0.000923,0.022135,0.004098,-0.000899,-0.018739,-0.015697,0.003221,-0.013692,0.003765,-0.006798,-0.017937,0.003405,-0.034089,0.034383,-0.047423,-0.00541,-0.020536,0.000775,0.020133,0.057395,0.037808,-0.000269,-0.003344,-0.044816,0.026326,-0.018727,0.000361,0.001523,0.025131,0.003865,0.029126,-0.024976,-0.00155,0.01242,-0.053749,0.003282,-0.00739,-0.018104,-0.085229,0.000861,0.02213,0.008147,0.000703,-0.031993,0.010654,-0.002243,-0.00517,-0.005062,0.015762,0.010285,0.006684,-0.004221,0.020753,-0.016179,-0.007255,-0.005049,-0.009704,-0.00027,0.000585
59328,202368840.0,INTEL CORP,0.008884,-0.023545,0.013331,-0.006191,0.025307,0.01329,-0.010305,0.020068,-0.000928,-0.005202,0.005602,0.005757,0.007755,-0.02107,0.00131,0.007477,-0.105751,-0.030705,-0.023117,-0.030456,-0.003164,0.003854,0.004065,0.008772,0.018952,0.006783,-0.006349,0.004627,-0.003509,0.020026,-0.030205,0.011346,0.016058,-0.014289,-0.010323,0.012428,-0.005042,0.014761,0.020625,0.000851,0.008502,0.018967,0.025026,0.00686,0.021844,0.019514,-0.034337,0.009761,-0.012231,0.003795,-0.010545,0.01488,0.003864,0.008981,-0.009194,-0.062981,-0.023177,-0.004098,0.008664,0.010737,0.0,0.049288,-0.012958,0.021949
20482,194055915.38,ABBOTT LABORATORIES,-0.001746,-0.019698,0.019343,-0.021279,0.014024,0.007425,0.010227,0.012768,-0.024133,-0.002399,-0.003991,0.021897,-0.014863,0.002962,-0.022425,0.033513,-0.015437,0.011226,-0.003853,-0.019893,-0.013343,0.001048,0.022548,0.019352,0.017981,0.017932,0.007839,-0.043961,0.012981,0.016605,-0.006214,0.005806,0.009503,-0.005366,-0.0291,0.011205,-0.000991,-0.014609,-0.015192,-0.011151,0.011371,0.005575,0.002495,-0.003134,-0.005733,0.003441,-0.006673,-0.003545,-0.004494,0.001881,0.004694,-0.002149,0.00618,-0.001024,0.013415,0.001747,-0.008076,0.001758,-0.007665,0.008376,-0.005168,0.00501,0.001015,0.009683
10104,190449559.45999998,ORACLE CORP,-0.000335,-0.014243,0.012409,-0.00084,0.022181,0.004951,0.00427,0.005069,-0.007973,-0.000164,-0.007218,-0.0038,-0.011113,0.00218,-0.001339,0.000335,0.003518,-0.040234,-0.007132,-0.026104,0.007735,0.001607,0.00606,0.0062,-0.005458,0.003009,0.002471,0.000704,-0.002991,0.009352,-0.013112,0.008149,0.004217,-0.000525,-0.015231,0.003556,-0.013286,0.006822,0.026569,-0.002779,0.006096,-0.000692,0.017672,0.005788,0.003216,0.011642,-0.002668,-0.012876,0.011858,-0.004186,0.018998,0.002475,0.018104,0.014872,0.013221,0.022795,-0.008915,0.010391,0.002302,-0.005207,-0.001385,-0.00632,-0.000931,0.004503
