permno,mkt_cap,asset_name,2018-01-02,2018-01-03,2018-01-04,2018-01-05,2018-01-08,2018-01-09,2018-01-10,2018-01-11,2018-01-12,2018-01-16,2018-01-17,2018-01-18,2018-01-19,2018-01-22,2018-01-23,2018-01-24,2018-01-25,2018-01-26,2018-01-29,2018-01-30,2018-01-31,2018-02-01,2018-02-02,2018-02-05,2018-02-06,2018-02-07,2018-02-08,2018-02-09,2018-02-12,2018-02-13,2018-02-14,2018-02-15,2018-02-16,2018-02-20,2018-02-21,2018-02-22,2018-02-23,2018-02-26,2018-02-27,2018-02-28,2018-03-01,2018-03-02,2018-03-05,2018-03-06,2018-03-07,2018-03-08,2018-03-09,2018-03-12,2018-03-13,2018-03-14,2018-03-15,2018-03-16,2018-03-19,2018-03-20,2018-03-21,2018-03-22,2018-03-23,2018-03-26,2018-03-27,2018-03-28,2018-03-29
14888,288453650.76387995,ALIBABA GROUP HOLDING LTD,0.06507,0.001906,0.009294,0.02687,-0.00194,0.002469,-0.005294,-0.00548,-0.005086,-0.028702,0.00784,0.003101,-0.001898,-0.000163,0.044886,0.016902,0.01432,0.03474,-0.010769,-0.016502,0.023189,-0.059083,-0.025544,-0.036197,0.025702,-0.0263,-0.036606,0.017099,0.004358,0.010201,0.041897,0.003695,-0.020112,0.019109,0.008708,-0.000371,0.024053,0.004656,-0.030537,-0.011261,-0.022295,-0.012254,0.010236,0.031773,0.008966,-0.009892,0.018004,0.011493,-0.022466,0.022026,0.033756,0.006129,-0.02871,0.022721,-0.018346,-0.054532,-0.018684,0.051325,-0.045197,-0.016384,0.025879
83443,268294615.6,BERKSHIRE HATHAWAY INC DEL,-0.005045,0.013031,0.004505,0.003637,0.006554,0.001381,0.012757,0.005253,0.016788,0.000619,0.018403,-0.004529,0.000281,0.012755,-0.001898,0.000232,-0.002365,0.009716,-0.007965,-0.004873,-0.00014,0.013387,-0.037422,-0.058914,0.022561,-0.004323,-0.044667,0.024031,0.014641,-0.004525,0.012879,0.016755,-0.000539,-0.003631,-0.009998,-0.001443,0.010113,0.038765,-0.004558,-0.011733,-0.027365,-0.000943,0.009437,0.006446,-0.001222,0.004846,0.037264,-0.00526,-0.0127,-0.010233,0.00401,-0.004138,-0.014351,0.003726,0.000391,-0.035151,-0.02616,0.035748,-0.016003,0.002651,0.014288
55976,263563037.57,WALMART INC,-0.00162,0.008723,0.000905,0.005927,0.014781,-0.012007,-0.007172,0.003512,0.008498,-0.001784,0.019962,0.015579,0.00278,0.008223,0.004267,-0.001039,0.007657,0.016792,0.010702,-0.016613,-0.010489,-0.010131,-0.009856,-0.042018,0.008093,0.019326,-0.027516,-0.006499,0.001811,0.014365,0.00713,0.015044,0.015015,-0.101832,-0.027521,0.013658,0.001294,0.002476,-0.017182,-0.016499,-0.010332,-0.00348,0.013631,-0.010225,-0.014822,0.007978,0.009099,-0.007326,0.002612,-0.007135,-0.001825,0.018969,-0.019289,0.005718,0.002615,-0.011794,-0.019738,0.02435,-0.016571,0.019988,0.013672
38703,255556034.13,WELLS FARGO & CO NEW,0.006923,0.007694,0.012508,0.006738,-0.011315,0.003546,0.013813,-0.001743,-0.0073,-0.000799,0.02208,0.001096,0.004222,0.007941,-0.003708,0.015351,0.002596,0.004265,-0.001668,-0.008204,0.007659,0.001824,-0.021981,-0.092243,-0.015131,0.004539,-0.037192,0.013177,0.006592,0.026549,0.026724,0.007893,-0.001166,0.0,-0.00367,-0.015403,0.006121,0.01352,-0.012673,-0.013511,-0.018832,0.001745,0.003135,-0.009029,-0.008236,0.00212,0.026622,-0.003606,-0.007928,-0.016157,0.003532,-0.016365,-0.007513,-0.010454,-0.002004,-0.041248,-0.029507,0.025696,-0.022758,0.007436,0.018065
59328,242692800.0,INTEL CORP,0.014948,-0.033938,-0.018338,0.006977,0.0,-0.025034,-0.025676,0.021412,-0.003916,-0.002313,0.028975,0.002027,0.007644,0.02075,0.006776,-0.011941,-0.004614,0.105519,-0.001997,-0.02381,-0.013322,-0.010179,-0.03148,-0.03532,0.015499,0.006457,-0.054204,0.02807,0.020023,-0.008253,0.020693,0.0119,-0.00784,0.016681,-0.008204,-0.003047,0.04214,0.028913,0.01629,-0.012422,-0.029418,0.023829,0.015721,0.019297,0.012029,-0.011302,0.028577,-0.012838,0.005047,0.001545,-0.018897,0.0057,-0.006644,0.014165,0.000194,-0.014158,-0.02892,0.063209,-0.024581,-0.031061,0.05
66093,231554985.14999998,A T & T INC,-0.008745,-0.023093,0.009296,0.003684,0.002884,-0.006797,-0.023206,-0.003823,0.011513,-0.004878,0.00354,0.008141,0.001615,0.017737,-0.017956,-0.004571,0.011615,0.00988,-0.014807,0.004831,0.000267,0.045661,-0.027835,-0.037825,0.00546,0.002715,-0.036826,0.013495,0.008877,0.006324,-0.005191,0.016204,0.003784,-0.009962,-0.01251,0.004407,0.006855,0.020152,-0.01575,-0.01546,-0.008264,0.009722,0.009629,0.004632,0.001085,0.005419,-0.001617,0.008367,0.000803,-0.009628,0.00027,-0.00108,-0.011351,-0.006561,-0.009356,-0.0175,-0.018943,-0.000288,0.006054,0.018911,0.002531
17778,223726800.0,BERKSHIRE HATHAWAY INC DEL,-0.0062,0.014032,0.002037,0.003358,0.008805,0.001052,0.012644,0.005189,0.017019,0.000114,0.019692,-0.00457,0.000744,0.011947,-0.003638,0.001843,-0.001948,0.009494,-0.00741,-0.001546,0.001161,0.007808,-0.035471,-0.059617,0.025034,-0.006601,-0.043189,0.021319,0.016319,-0.004817,0.011782,0.016591,3e-06,-0.003582,-0.011066,-0.000418,0.008679,0.03982,-0.005634,-0.013027,-0.023543,0.000509,0.004619,0.008227,-0.000811,0.003077,0.038674,-0.005801,-0.011667,-0.010774,0.003044,-0.003116,-0.01497,0.00366,0.001628,-0.034625,-0.027595,0.037211,-0.016193,0.001327,0.013757
14541,217845252.12,CHEVRON CORP NEW,0.019091,0.007289,-0.003113,-0.001639,0.004926,-0.005368,0.006414,0.03039,0.007769,-0.011901,0.002651,-0.005818,-0.002204,0.009596,-0.011617,0.002824,-0.005632,0.004133,-0.020657,-0.025296,0.000958,0.001755,-0.055666,-0.050261,0.04049,-0.016129,-0.025935,0.010686,0.004229,-0.006054,0.003001,0.000176,-0.003466,-0.010344,-0.017301,0.007611,0.02457,0.017852,-0.008639,-0.014876,0.001072,-0.00357,0.013526,0.004419,0.001672,-0.004304,0.034142,-0.003668,-0.002826,-0.01142,0.003909,-0.001557,-0.013085,0.005356,0.022183,-0.028537,-0.006332,0.020977,-0.005982,-0.022327,0.017306
92611,215630002.5,VISA INC,0.004298,0.009955,0.003718,0.023949,0.004038,-0.001927,-0.001091,0.007228,0.002086,0.002498,0.013207,0.009264,-0.00333,0.013285,0.002574,-0.000802,0.005379,0.008785,-0.011716,-0.010333,0.005504,0.011994,-0.03826,-0.038376,0.031823,-0.002667,-0.048391,0.021606,0.018484,-0.001013,0.020955,0.013738,-0.003517,0.001313,-0.01295,-0.000415,0.021183,0.013504,-0.009792,-0.003485,-0.020661,0.003073,0.009191,-0.006728,0.006526,0.003037,0.018737,-0.002169,-0.008371,-0.005032,0.006771,0.009075,-0.0106,0.013798,-0.01353,-0.026213,-0.024919,0.031111,-0.026857,-0.003492,0.022481
21936,211115317.14000002,PFIZER INC,0.006074,0.007409,0.002179,0.001903,-0.011123,-0.001097,0.001648,0.002468,-0.000547,0.001642,0.015847,-0.00511,-0.001352,-0.000271,-0.002979,0.002988,0.008123,0.047811,0.000256,-0.031266,-0.020106,0.00351,-0.005973,-0.052991,0.017595,-0.008503,-0.038593,0.01576,0.014637,0.008078,0.007155,0.014777,0.015402,-0.006895,-0.006943,-0.000559,0.014549,0.02289,-0.007819,-0.013315,-0.018728,0.008981,0.004729,-0.006644,0.001394,0.015864,0.007397,-0.004351,0.003824,-0.010884,0.006327,0.005467,-0.012235,0.0,-0.001652,-0.018473,-0.03118,0.015947,-0.000856,0.008283,0.005383
92655,207079882.0,UNITEDHEALTH GROUP INC,0.003175,0.01049,0.00434,0.019069,-0.017357,0.004983,-0.007438,0.005308,0.01442,0.018632,0.023744,0.019838,0.000781,0.000863,0.006775,-0.001468,0.001348,0.013419,-0.004266,-0.043491,0.000549,-0.006588,-0.0142,-0.051147,0.023452,0.002842,-0.041449,0.020789,0.021407,0.004209,0.009442,-0.012064,0.014822,-0.011815,-0.00675,0.008706,0.013519,0.016945,-0.006579,-0.027353,-0.007561,0.003297,0.014166,-0.009633,0.004819,-0.007876,0.003115,-0.0118,0.018719,-0.006874,0.018192,-0.007059,-0.012332,0.007687,-0.017462,-0.034153,-0.01236,0.030675,-0.005067,0.002477,-0.020595
76076,206623304.13,CISCO SYSTEMS INC,0.014621,0.007977,0.002808,0.01385,0.010372,-0.006259,0.005543,0.004761,0.019202,-0.008074,0.01628,0.002427,-0.000242,0.008961,0.010562,0.001663,-0.006403,0.015752,0.006814,-0.014002,-0.016805,0.003852,-0.018465,-0.052529,0.035843,0.004232,-0.038919,0.019603,0.027068,0.015517,0.020859,0.04728,0.005672,-0.006091,-0.017022,-0.008543,0.024686,0.030909,-0.007055,-0.005773,-0.021885,0.005936,0.01044,-0.005166,-0.002032,0.003167,0.02323,0.003967,-0.008562,0.002657,0.001104,-0.007059,-0.016441,0.002259,-0.001352,-0.027985,-0.015092,0.038661,-0.031321,-0.023899,0.029525
66181,206271816.3727,HOME DEPOT INC,-0.007914,0.005212,0.007936,0.010446,-0.00239,0.00552,-0.006732,0.015016,0.008938,-0.00056,0.01788,-0.007457,0.015126,0.015547,0.002152,0.006442,-0.004122,0.009057,-0.011147,-0.015177,-0.004509,-0.004978,-0.029665,-0.055988,0.043307,0.001309,-0.052643,0.016003,-0.000326,-0.001847,0.00528,0.00314,0.009176,-0.001391,-0.019549,0.013165,0.015528,0.000584,-0.018466,-0.01465,-0.014429,-0.006569,0.01838,-0.00055,-0.011176,-0.003584,0.023716,-0.01345,-0.007568,-0.005271,0.00372,0.004998,-0.010393,0.005985,-0.000786,-0.015335,-0.01991,0.026659,-0.009638,0.000458,0.019913
18163,199865197.12,PROCTER & GAMBLE CO,-0.013387,-0.001213,0.007069,0.000658,0.005261,-0.007305,-0.00637,-0.003537,-0.00599,0.006807,0.010862,-0.003623,0.009869,0.009004,-0.030907,-0.00831,0.00034,-0.006905,-0.009917,0.001036,-0.007016,-0.005675,-0.018637,-0.037864,0.016284,-0.006555,-0.019795,-0.00374,0.017643,0.00209,-0.010061,0.021443,0.002305,-0.015254,-0.013524,0.007478,0.002598,0.007156,-0.013353,-0.025081,0.002292,0.010165,0.009937,-0.003363,-0.010747,0.010232,0.004002,-0.005356,-0.001753,-0.009032,-0.004177,0.003813,-0.003926,-0.00445,-0.016218,-0.008178,-0.006544,0.006587,0.01806,0.013498,0.005581
65875,197399238.48,VERIZON COMMUNICATIONS INC,0.011336,-0.020549,0.003242,-0.002281,-0.001715,-0.003627,0.00155,0.008125,-0.004798,-0.003857,0.001161,-0.003287,0.006984,0.029859,-0.004302,0.018599,0.001291,0.00792,-0.010782,-0.004249,0.003154,0.004254,-0.024309,-0.04681,0.006535,0.003541,-0.03862,0.017129,0.004611,-0.000599,-0.011382,0.004646,0.008243,-0.024527,-0.019624,-0.001877,0.008774,0.016567,-0.021389,-0.006245,0.004608,0.006255,0.009325,0.003695,-0.001023,0.003481,0.0,-0.004285,-0.003074,-0.004111,-0.003302,0.005591,-0.005148,-0.012834,-0.008597,-0.00846,-0.012585,0.01685,0.005099,0.014585,-0.00375
19561,192539005.12,BOEING CO,0.006544,0.003234,-0.003794,0.041022,0.004242,0.026697,0.005747,0.024543,0.024656,-0.003123,0.047291,-0.030911,-0.007144,0.000799,-0.00713,-0.002682,0.025158,0.000321,-0.006993,-0.009125,0.049332,0.007252,-0.022497,-0.057407,0.036579,0.021149,-0.048116,0.009616,0.03296,-0.001862,0.004925,0.033667,-0.003984,-0.00476,-0.002773,0.010075,0.002079,0.019122,0.003191,-0.006664,-0.034566,-0.014356,0.023443,-0.010858,-0.005388,0.00487,0.016603,-0.029138,-0.016038,-0.024832,-0.000848,0.001485,0.003904,0.017694,-0.00157,-0.051884,0.004349,0.024829,-0.023862,-0.003426,0.024561
10104,186765819.75,ORACLE CORP,-0.013748,0.023161,0.009851,0.006019,0.010522,0.005512,-0.0053,0.003074,0.01144,0.001616,0.013712,-0.000796,0.006968,0.00257,0.008085,0.006455,0.002915,0.022287,-0.015356,-0.018868,0.012363,0.000775,-0.029053,-0.040694,0.027241,-0.010729,-0.041539,0.019001,0.0088,0.007061,0.019798,0.024065,0.001382,-0.01617,-0.00922,0.003237,0.018351,0.013267,-0.008599,-0.001183,-0.018946,0.012271,0.019277,0.004094,0.004272,0.007927,0.016114,-0.001322,-0.006049,-0.004945,0.000956,-0.001909,-0.006122,-0.094322,-0.000638,-0.024032,-0.02397,0.037732,-0.023666,-0.008814,0.017119
11308,185207191.57,COCA COLA CO,-0.007411,-0.002196,0.014085,-0.000217,-0.001519,0.005,-0.003461,-0.000651,0.002389,0.008234,0.006233,0.001282,0.005973,0.004665,0.001477,0.008008,0.000209,0.014423,-0.017103,-0.00608,0.003797,-0.002942,-0.015174,-0.039375,-0.004901,-0.002462,-0.032765,0.000696,0.019476,0.005003,-0.002037,0.01542,0.004466,-0.02201,-0.014776,0.004153,0.011949,-0.000227,-0.009312,-0.00917,0.004859,0.006677,0.003888,0.000911,-0.002504,0.014377,0.008324,-0.00647,0.000898,-0.008975,-0.002513,-0.004809,-0.004602,-0.002312,-0.003707,-0.005581,-0.010056,0.008505,0.004685,0.010026,0.002539
91233,181684009.35999998,MASTERCARD INC,0.003634,0.012573,0.012937,0.02073,0.003018,0.001444,0.002257,0.006631,0.008762,-0.000246,0.012509,0.007059,0.008158,0.008691,-0.006477,-0.001077,0.009461,0.01038,-0.010508,-0.008069,0.010826,0.023254,-0.013763,-0.034946,0.028495,-0.003249,-0.048065,0.028515,0.018099,0.011475,0.014108,0.012578,0.005495,-0.001708,-0.01728,0.003656,0.016248,0.012005,-0.010907,-0.000966,-0.012915,0.008819,0.020055,-0.005601,0.009463,0.000223,0.022259,-0.00382,-0.008382,-0.004917,0.004608,0.008842,-0.010792,0.010688,-0.009643,-0.028935,-0.021023,0.031077,-0.026246,-0.012578,0.028236
70519,172822005.0,CITIGROUP INC,-0.000672,0.003093,0.012334,-0.001324,-0.01167,0.010466,0.004515,-0.00119,0.01694,0.003514,0.004669,-0.001033,0.011759,0.003704,-0.000509,0.011458,-0.000126,0.008056,-0.001499,-0.016758,-0.001781,0.009174,-0.023485,-0.048689,0.021155,0.002272,-0.041606,0.025184,0.014658,0.005618,0.020351,0.004823,-0.003373,-0.004686,0.007063,-0.009481,0.01062,0.007395,-0.016356,-0.011652,-0.024242,0.000271,0.010043,-0.004837,-0.00189,0.00257,0.026987,-0.001183,-0.014601,-0.019223,-0.00177,0.001773,-0.010481,0.003026,0.005485,-0.041053,-0.034277,0.027688,-0.021496,-0.000293,-0.011134
89525,157444152.24,COMCAST CORP NEW,0.029401,-0.01607,0.006434,0.009098,-0.013645,0.003211,0.01182,0.036749,-0.003756,-0.014609,-0.003348,0.004079,0.015532,0.009176,-0.010492,0.01296,-0.019772,0.015662,-0.019159,0.008576,0.004487,-0.015048,-0.01862,-0.046461,0.01199,0.0121,-0.048817,0.00995,-0.000778,0.010898,0.012064,0.016485,-0.007236,-0.008042,-0.011655,-0.005383,0.018041,0.002025,-0.073775,-0.012275,0.009114,-0.001368,0.007947,0.002447,-0.020342,0.021041,0.006779,-0.004579,-0.01434,-0.011255,0.003609,-0.008852,-0.014792,-0.02068,-0.002314,-0.036532,-0.001806,0.011155,-0.016398,0.00879,0.026743
13856,154883850.0,PEPSICO INC,-0.01551,-0.002626,0.004926,0.002873,-0.00573,0.000763,-0.005081,-0.005107,0.004278,0.004089,0.0112,-0.001091,0.009408,0.011151,-0.001728,-0.001319,-0.001981,0.007113,-0.017165,0.001838,0.00342,0.0,-0.01355,-0.035477,-0.007863,-0.000528,-0.029515,0.009351,0.006746,0.001876,-0.02702,0.017047,0.000811,-0.014227,-0.013519,0.011667,0.003844,0.011488,-0.000451,-0.010461,-0.007336,0.008509,0.003577,0.001371,0.002373,0.020393,0.004104,0.001866,0.007539,-0.008715,-0.005506,-0.003125,-0.011465,-0.004168,-0.010555,-0.007357,-0.016583,0.006218,0.007771,0.014307,-0.000275
92602,154391062.0,PHILIP MORRIS INTERNATIONAL INC,-0.011926,-0.001245,-0.007577,0.008022,-0.001534,0.007202,0.007055,-0.00729,-0.003433,0.003541,0.008773,-0.006806,0.036642,-0.00101,0.006617,0.009769,-0.028119,0.025119,-0.014339,-0.006169,-0.006578,-0.019211,-0.01645,-0.04592,0.016618,-0.014452,0.015271,-0.004482,0.024615,0.006348,-0.004949,0.011215,0.005979,-0.013997,0.008459,-0.007135,0.030394,0.005372,-0.024372,-0.005092,0.010913,0.020348,0.008333,0.0026,-0.010095,0.01974,-0.006422,-0.010711,0.000933,-0.0152,-0.005871,-0.014573,-0.016625,-0.014449,-0.014461,-0.000818,-0.020887,0.007529,0.003944,0.031634,-0.003908
26403,151029117.0,DISNEY WALT CO,0.039903,0.004293,-0.000445,-0.005435,-0.014334,-0.000727,-0.004275,0.013885,0.013335,-0.015826,0.011564,-0.013843,0.00154,0.004612,-0.006211,0.000815,0.000453,0.014835,-0.005794,-0.012821,-0.013078,0.016748,-0.016201,-0.036799,0.01404,-0.013281,-0.032551,0.017168,0.00291,0.007061,0.00461,0.005545,0.012835,-0.005163,-0.008775,0.001809,0.019099,0.023869,-0.044987,-0.016306,-0.005719,0.004095,0.004078,0.014796,-0.012865,0.004248,0.006729,0.004201,-0.013692,0.001639,-0.006352,-0.003584,-0.013512,-0.001281,0.004637,-0.011982,-0.020477,0.021413,-0.012817,-0.008253,0.019282
13721,150179924.55,ABBVIE INC,0.017578,0.015649,-0.005703,0.017408,-0.016022,0.007538,-0.005487,0.002909,0.010779,0.021427,0.018246,-0.00527,0.007995,0.01768,-0.010424,0.001234,0.026443,0.137673,-0.007305,-0.052571,-0.031584,0.036714,-0.010057,-0.049145,0.015432,0.021763,-0.045239,0.025996,0.00566,-0.000625,0.010907,0.016095,0.032202,-0.005228,-0.000593,-0.002968,0.010123,0.023495,-0.026987,-0.020548,-0.01718,0.010541,0.005389,-0.009511,0.001397,0.019962,0.019486,-0.008299,0.012257,-0.006764,-0.033715,-0.010615,-0.014774,0.005534,-0.001775,-0.127612,-0.006524,-0.022368,-0.03432,0.024563,0.004031
16851,148185955.95,DOWDUPONT INC,0.009548,0.015995,0.019165,0.013029,-0.003447,0.002395,-0.015131,0.013747,0.002526,-0.0061,0.010941,0.003431,-0.000263,0.002237,-0.000525,-0.001707,0.00842,0.004827,-0.014931,-0.009754,0.00599,-0.027521,-0.03551,-0.043024,0.059699,-0.017944,-0.033853,0.018619,0.033967,-0.015173,0.008198,0.00729,0.001392,-0.004586,-0.009215,0.01367,0.01849,0.01092,-0.017823,-0.028469,-0.021906,-0.004799,0.017975,0.016222,-0.008758,0.005843,0.023378,-0.012322,-0.010793,-0.022389,-0.016089,0.001179,-0.0206,-0.002554,0.015665,-0.026843,-0.039013,0.022518,-0.013027,-0.019328,0.02083
