permno,mkt_cap,asset_name,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29
22111,428778668.15999997,JOHNSON & JOHNSON,0.000407,0.012306,-0.005906,0.001904,-0.003339,0.003466,0.000345,0.000173,0.008055,0.005993,0.009021,0.009166,-0.012704,0.007788,0.004872,-0.004291,-0.012499,-0.006614,-0.005338,-0.002135,0.004221,-0.003052,0.003523,0.006849,0.000629,-0.015539,-0.002437,-0.02228,-0.006545,-0.007007,-0.006031,0.003762,-0.001209,-0.002845,-0.005706,0.004395,-0.003647,0.005673,-0.003033,-0.00724,-0.002206,0.007432,-0.015364,-0.006378,-0.00779,0.002261,0.002068,0.008942,-0.002541,-0.004225,-0.015975,0.009576,0.005716,0.007432,-0.007316,0.02342,-0.000549,-0.00232,0.001958,0.002199,0.010178,-0.012127,-0.005435,0.000184
55976,416657371.15999997,WALMART INC,-0.002315,0.01125,-0.006814,0.018552,-0.001787,0.00241,0.021294,0.008945,-0.002666,0.003153,0.008159,-0.000332,-0.010617,0.006774,0.008927,-0.006603,-0.010302,0.000403,-0.010808,-0.005633,0.008053,0.002708,-0.002161,0.005278,0.004645,-0.013266,0.00129,-0.007053,-0.00362,-0.005689,-0.005239,0.001733,0.003321,-0.002069,-0.01375,0.001962,-0.002307,0.000561,0.002802,-0.006426,-0.012302,-0.000427,-0.007548,-0.016717,-0.009632,0.006557,0.00732,0.011772,0.003016,-0.000931,-0.001075,-0.007246,0.010841,0.004862,0.00804,0.021245,0.009054,0.005548,0.010422,0.011595,-0.00873,-0.008202,0.006236,0.006534
59408,402064113.12,BANK OF AMERICA CORP,-0.010428,0.015543,-0.007263,0.019598,0.02896,0.012951,0.018687,0.012551,0.004768,-0.012337,-0.008167,-0.004844,-0.007301,-0.01471,0.004479,0.013376,0.013933,0.016152,-0.00261,0.010704,-0.019534,0.00216,-0.013413,0.000971,0.000731,0.006577,-0.013069,0.003678,-0.016125,0.016638,-0.026869,0.00753,0.007723,0.001236,-0.034321,0.000511,0.025811,0.038615,0.010794,0.026578,-0.002312,-0.002085,-0.014395,0.014841,0.006035,0.020305,0.000452,-0.002713,0.004986,-0.01263,-0.005482,-0.009187,0.044738,0.028844,-0.001941,0.004322,0.013124,-0.005521,0.015802,-0.001261,0.009472,-0.019183,0.015731,0.0
66181,392319144.10640997,HOME DEPOT INC,-0.002956,0.014425,-0.004911,0.008477,-0.009817,-0.003274,0.008274,0.016653,-0.008843,-0.008083,0.011258,-0.04268,0.002494,0.004198,0.019635,-0.004556,-0.008665,-0.003139,-0.00741,0.00591,0.011504,-0.002813,-0.002728,0.012668,0.007933,-0.004208,0.007995,0.000573,0.000543,0.010544,-0.006946,0.00075,0.009059,-0.00214,-0.013287,0.009088,0.005116,-6e-05,0.004704,0.011615,-0.02229,0.009377,-0.025732,0.004874,-0.010277,0.00922,0.002671,0.021552,-0.009304,0.007866,0.002463,0.001421,0.017057,0.018486,0.013128,0.008394,0.00067,0.017838,0.003757,0.014399,-0.005549,0.008451,-0.002014,0.000457
83443,380395317.98373,BERKSHIRE HATHAWAY INC DEL,-0.000539,0.013159,-0.010717,0.005129,0.019343,0.005602,0.005953,0.008099,-0.00357,-0.008097,0.005419,-0.001209,-0.009478,-0.004295,0.000491,0.001227,0.0014,0.004475,-0.007066,0.004662,-0.00328,0.000385,-0.001785,-0.000736,-0.011086,-0.010607,0.001578,-0.002613,-0.003625,0.008357,-0.009717,0.003535,-0.002408,-0.002703,-0.00925,-0.00372,0.003258,0.014777,-0.000899,0.006658,-0.010475,0.001806,-0.015688,0.010149,-0.007508,0.016116,0.007804,0.009742,0.004206,-0.011297,-0.008223,-0.002584,0.013458,0.009125,-0.0057,0.007927,0.009339,-0.00233,0.008437,0.003527,0.002033,-0.010555,0.006741,-0.009354
92611,357392158.11,VISA INC,-0.026827,-0.011219,-0.001771,0.014958,0.004954,-0.005799,-0.008042,-0.012643,-0.01255,0.00371,0.011648,-0.003527,-0.012365,-0.000259,-0.000907,0.012016,0.000427,-0.007044,-0.0089,0.009413,-0.006274,-0.009212,0.004452,-0.025813,0.004148,0.005153,0.012463,-0.006984,-0.011341,-0.001245,-0.007123,0.003497,0.002323,-0.011501,-0.007666,0.000545,0.011718,0.024961,0.014366,-0.008593,-0.017596,0.004965,-0.017337,0.034613,-0.024863,-0.002002,0.009943,0.017836,-0.001214,-0.022409,-0.004709,-0.007097,0.012227,0.025802,-0.001472,0.012443,-0.008993,-0.005099,0.0043,0.011461,-0.008808,-0.069192,-0.027528,0.009198
18163,346028388.71948004,PROCTER & GAMBLE CO,-0.002461,0.01459,-0.010559,0.000492,-0.007649,0.005445,0.000633,0.00246,0.002314,0.004827,0.006962,0.001659,-0.010906,0.011794,0.00069,-0.0051,-0.008105,-0.003562,-0.001752,-0.000772,0.004357,-0.003778,0.010183,0.000765,0.000695,-0.003749,0.007595,-0.004219,0.000972,0.010754,-0.001716,-0.002132,-0.00696,0.001596,-0.010046,0.00154,0.003424,0.004109,-0.004439,-0.013166,-0.007553,0.010172,-0.015632,-0.001574,-0.00566,0.003891,0.01335,0.008003,-0.004146,0.004163,-0.001476,0.002322,0.011303,0.002569,-0.014403,-0.011803,0.00391,-0.007154,0.010766,0.000142,0.0142,-0.00714,0.005993,0.002173
91233,327034353.93291,MASTERCARD INC,-0.027673,-0.020413,0.001115,0.010679,0.006963,-0.01028,-0.007662,-0.009787,-0.006205,0.002127,0.002233,-0.000908,-0.006277,-0.010085,-0.006493,0.016958,0.002133,-0.007408,-0.017377,0.008134,-0.007534,-0.019317,0.009647,-0.023715,-0.003077,0.013168,0.018363,0.001054,-0.01144,0.001238,-0.005808,-0.003036,0.004525,-0.009442,-0.009766,-0.0068,0.017873,0.031042,0.011551,-0.003881,-0.015668,0.005724,-0.015601,0.035953,-0.044367,-0.002876,0.015967,0.016232,0.002967,-0.022003,-0.005214,-0.008658,0.006514,0.033142,0.006854,0.010211,-0.01472,-0.00157,0.006906,0.006106,-0.00981,-0.06045,-0.008013,0.007477
75510,309441283.24200004,ADOBE INC,-0.004633,0.004089,0.007082,0.010229,-0.001107,-0.003421,-0.011888,0.0069,0.01329,0.004666,-0.000581,-0.00303,-0.012976,0.017375,0.015181,0.014706,0.000579,-0.000669,-0.006714,0.009396,0.011344,-0.003438,0.0033,-0.001877,0.002934,-0.007801,0.002767,-0.002322,-0.004141,-0.020928,-0.000217,0.024914,0.006096,-0.015982,-0.020153,0.007173,-0.030671,0.007603,-0.012888,-0.030608,-0.041216,-0.001849,-0.003427,0.00304,-0.032868,0.0147,0.00637,0.015167,-0.003627,-0.00657,0.013297,0.017961,0.027727,0.004247,0.020882,0.021258,-0.005817,0.009947,0.007704,0.005267,-0.006909,-0.003767,-0.00125,0.017332
26403,307221680.06127,DISNEY WALT CO,-0.00267,-0.014583,-0.00237,0.023931,0.002377,-0.002315,0.001981,0.00576,0.006738,0.009984,-0.01099,-0.018203,-0.006199,-0.008527,0.010794,0.014504,0.004559,-0.000897,-0.009814,0.020276,-0.000888,0.007334,0.012024,-0.008829,-0.004729,0.018453,0.004394,0.004105,-0.009628,0.004671,-0.013948,0.01102,-0.005802,0.000709,-0.026489,-0.041655,0.014489,0.014973,-0.001418,0.012841,-0.020981,-0.010543,-0.020327,0.040433,-0.014488,0.00663,0.004983,0.012708,-0.005458,-0.018219,-0.002248,-0.000982,0.008383,0.011754,-0.030149,0.000234,-0.00368,0.004632,-0.011206,0.015287,0.000174,-0.014473,0.000767,-0.003595
89393,305774195.12,NETFLIX INC,-0.004676,-0.008405,0.012783,0.014574,-0.008268,-0.001114,-0.007943,-0.006669,-0.003279,0.010182,0.003877,0.001911,0.005704,0.04185,0.00583,0.011794,0.000145,-0.010535,0.004639,0.015997,0.012989,0.005316,0.022629,0.011133,0.003364,0.027399,-0.001088,-0.014042,0.001975,-0.01575,-0.019566,0.008844,0.006228,0.004859,-0.023619,-0.00398,0.030551,0.004419,-0.001466,0.000422,-0.014832,0.026051,0.01883,0.004604,-0.015983,0.052142,0.006758,-0.011344,0.001282,-0.008883,-0.003349,0.007713,0.006415,-0.008694,0.015407,0.001615,-0.02169,0.044822,0.017791,0.010349,-0.004675,-0.008377,0.016789,0.024123
90215,293396510.0,SALESFORCE COM INC,-0.004423,0.001121,0.012607,0.02617,0.00012,-0.005068,-0.023785,-0.004561,0.025219,0.012762,-0.009381,-0.008868,0.017126,0.007364,0.012092,0.01714,-0.003301,0.004583,0.026605,-0.004705,-0.005853,0.001132,0.011498,-0.015541,0.011092,-0.007002,-0.009766,-0.007159,-0.013577,-0.012014,0.001023,0.007037,0.016396,0.000653,-0.008867,-0.000968,0.004652,0.072115,0.027964,-0.020831,-0.026459,-0.006537,0.002662,0.014896,-0.015985,0.00336,0.012879,-0.002507,-0.007648,0.004661,0.019178,0.019391,0.019725,0.005655,0.000137,0.002194,-0.007697,-0.000965,0.009489,0.004649,0.004049,0.000136,0.010944,0.00439
15488,273276968.7,PAYPAL HOLDINGS INC,-0.016477,0.009262,0.007313,0.018766,-0.004026,-0.004973,-0.01359,0.007435,-0.006584,0.001165,0.012259,-0.025801,-0.008336,0.006472,0.008796,0.014728,0.009134,-0.006511,-0.014657,0.017214,0.036432,0.000659,-0.006617,-0.004255,0.012608,0.014284,-0.027382,0.005785,-0.008924,-0.013471,0.006239,0.000673,0.001912,-0.02343,-0.023268,-0.001556,0.010576,0.024822,-0.003547,-0.016972,-0.040967,-0.012167,0.004672,0.017063,-0.036426,0.020156,0.01503,-0.001969,-0.013205,-0.019265,0.003137,0.001993,0.039359,0.007131,0.007378,0.005068,-0.049098,-0.058639,-0.011554,0.026955,-0.015716,-0.033169,0.008045,-0.017903
11850,272937806.61,EXXON MOBIL CORP,0.000174,0.010768,-0.023368,0.006334,0.011539,-0.011407,0.017133,0.002922,-0.002228,-0.010113,-0.01462,-0.006793,-0.021058,-0.03052,0.00019,0.041145,0.008195,0.001806,-0.013523,0.019375,-0.010938,-0.011603,-0.013756,0.024363,-0.003813,-0.005832,-0.009166,0.00074,-0.002034,0.02575,-0.014268,0.033712,-0.010635,-0.011824,-0.02665,-0.000931,0.029269,0.033871,0.008935,0.029693,0.010455,-0.000668,-0.017702,0.035872,0.012966,-0.00162,-0.018338,0.00281,0.025058,-0.009971,-0.005198,-0.002776,0.015228,0.009516,-0.000479,0.015026,0.005512,-0.018168,0.006859,0.019487,0.023155,-0.025972,0.002807,0.002488
17778,269697946.0,BERKSHIRE HATHAWAY INC DEL,-0.000489,0.011968,-0.008836,0.0032,0.021016,0.004001,0.006319,0.008168,-0.003686,-0.007837,0.005186,0.000551,-0.011384,-0.003848,0.002362,-0.011644,0.013412,0.00384,-0.006104,0.00276,-0.002741,0.000419,0.000233,-0.003163,-0.010356,-0.010255,0.002067,-0.001031,-0.005546,0.006812,-0.009042,0.006688,-0.001584,-0.00649,-0.000961,-0.007688,-0.001747,0.01531,-0.000691,0.006435,-0.010008,0.001404,-0.01387,0.008505,-0.005635,0.014542,0.00803,0.008369,0.005486,-0.011139,-0.008047,-0.002845,0.012538,0.009567,-0.003535,0.004496,0.010255,-0.001884,0.009362,0.001559,0.003412,-0.011053,0.007388,-0.007673
10104,262269834.84,ORACLE CORP,0.005279,0.024429,0.003454,-0.006885,0.001006,0.004245,-0.002892,-0.000112,0.002008,0.006347,0.004868,0.001431,-0.0221,-0.002586,0.002593,0.002024,-0.006396,0.000791,0.001128,0.007101,0.001119,-0.003577,0.0092,-0.001668,0.002227,-0.014222,0.008454,0.000782,0.001564,-0.008809,-0.028125,0.015511,-0.005471,-0.009857,-0.002547,0.008704,0.017487,0.011081,0.005815,0.01223,-0.006041,0.008399,-0.045151,0.029955,-0.005349,0.024983,-0.00164,0.01062,0.025999,0.009535,0.002938,0.008685,-0.011618,0.000525,0.012378,0.005699,-0.004327,-0.003518,0.020249,-0.003664,-0.009296,-0.009796,0.002083,-0.003014
62092,249061770.26419002,THERMO FISHER SCIENTIFIC INC,-0.011722,0.006202,0.00352,0.006439,-0.007652,0.0055,-0.00146,-0.005755,0.008841,0.004852,0.01803,0.003337,-0.020942,0.013256,0.005653,-0.004306,-0.003836,-0.004378,0.008557,-0.007707,0.018268,-0.00641,0.012199,0.006676,0.004669,0.001866,0.005991,-0.006637,0.005591,-0.022432,0.006313,0.000996,-0.004476,0.064878,-0.011059,0.011589,0.016063,0.002637,0.002548,-0.02478,-0.030639,0.005464,-0.014268,0.002433,-0.006495,0.005062,0.006505,0.013742,0.000703,-0.009008,-0.004752,-0.00408,0.006608,0.00873,0.009684,0.006921,0.0228,0.00464,0.005835,-0.00688,0.000971,0.006493,0.012706,0.020965
21936,245236533.12,PFIZER INC,0.026863,0.039127,-0.010727,-0.002877,0.000222,0.020191,0.048064,-0.039012,0.020082,0.026249,0.00887,0.030873,-0.022015,-0.010343,-0.001639,0.024836,-0.031043,-0.017983,-0.002736,-0.016463,0.003433,-0.014756,-0.000651,0.017376,0.0,-0.001921,-0.005134,-0.01032,-0.009559,-0.022154,0.002916,0.001342,-0.006701,-0.013043,0.007063,-0.006335,0.000683,0.005461,-0.005657,-0.008421,-0.012164,0.011385,-0.011946,-0.00186,-0.01188,-0.002357,-0.007089,0.017135,-0.006785,-0.009187,-0.004993,-0.010275,0.006036,-0.00432,-0.004097,0.018635,0.016869,0.001402,0.007,-0.000232,0.009502,-0.013545,0.004887,0.012969
50876,243701368.35408,LILLY ELI & CO,0.012731,0.038078,0.025314,0.006553,-0.002839,0.014121,0.008572,-0.019855,0.000833,0.002809,0.021687,0.010262,-0.015364,0.007001,0.001886,-0.011406,-0.018856,0.004186,-0.009664,-0.006008,0.009856,-0.015325,-0.003446,0.008431,-0.000154,-0.018225,0.000157,-0.058233,-0.002083,-0.00643,-0.020466,0.002746,-0.011509,-0.004069,0.006693,-0.006346,-0.008124,0.016995,-0.002154,-0.02279,-0.021201,0.039531,0.002995,-0.006319,-0.020646,0.02704,-0.013337,0.023393,0.003259,-0.001154,-0.003809,0.015723,0.001057,0.005028,0.004624,0.013934,0.005819,-0.010463,0.010698,0.005333,0.013834,0.006963,0.012711,0.005565
11308,243518400.0,COCA COLA CO,-0.00263,0.000703,-0.014406,0.00713,0.002478,0.000177,0.002648,-0.001232,0.001939,0.006861,0.004368,-0.003479,-0.013617,0.006372,-0.003869,-0.003531,-0.007619,0.001071,-0.009452,0.001981,0.009524,0.002314,0.006748,0.001411,-0.000705,-0.018685,0.013472,-0.009926,-0.004475,0.008272,0.000713,0.003412,-0.009485,-0.016441,-0.00698,-0.000185,0.00148,-0.001663,-0.002776,-0.005196,-0.018094,0.006079,-0.009252,0.010482,-0.000566,0.001698,0.011869,0.003165,0.004454,0.002033,0.0,0.000184,0.006822,-0.002381,-0.009912,0.003893,0.008864,-0.005125,0.00184,-0.00404,0.004426,0.019277,0.009366,0.005889
76076,236025490.0,CISCO SYSTEMS INC,0.001445,0.014427,-0.009956,0.001257,-0.003049,-0.002159,0.002524,0.004496,0.009488,0.001419,-0.003365,-0.004797,-0.015354,0.038441,0.016588,0.005496,0.013324,0.000506,-0.002527,-0.003041,0.001864,-0.00186,0.000339,0.008299,-0.001848,-0.009088,-0.003397,-0.001363,-0.012116,0.003628,-0.003959,-0.005357,-0.003996,-0.008373,-0.016887,-0.011272,0.004705,0.021074,0.000706,-0.00899,-0.012451,-0.00072,-0.018926,0.013044,-0.009793,0.008482,-0.013714,0.020022,0.001091,-0.002723,-0.011833,0.006264,0.018858,-0.007188,-0.001086,0.009966,0.008253,-0.009075,-0.010415,0.000544,0.012151,0.00663,0.001068,-0.004801
89525,234494004.97,COMCAST CORP NEW,-0.006119,-0.004105,-0.004465,0.006383,0.005999,-0.006986,0.002917,0.01095,-0.001015,0.004913,-0.00118,0.003713,-0.007399,-0.001186,0.007632,0.006565,-0.004515,-0.00084,-0.00807,0.00678,0.005219,0.016245,0.007581,0.009977,-0.000486,-0.023007,-0.002653,-0.009644,-0.004365,0.011299,-0.073037,0.025364,0.004912,-0.002968,-0.010856,-0.007612,-0.000714,0.002678,0.001246,0.000889,-0.027358,0.021553,0.0,0.022886,-0.007516,0.004579,0.001937,0.008787,-0.047038,-0.045338,0.002106,0.006879,0.024673,0.000556,-0.014809,0.019166,0.008665,-0.012429,0.003517,-0.002582,-0.005917,-0.024554,-0.010297,-0.009056
20482,228498383.12999997,ABBOTT LABORATORIES,-0.000496,0.009924,-0.004504,0.005264,-0.000327,0.008104,-0.003735,-0.010106,0.011115,0.002036,0.013002,0.008262,-0.014003,0.014444,0.004773,-0.0038,-0.002702,-0.006056,0.005852,-0.007014,0.010836,0.003414,0.008151,0.008556,0.003502,-0.004266,0.005218,-0.008368,0.006407,-0.016926,0.003396,0.003463,-0.000392,-0.0051,-0.015143,0.002082,-0.003836,0.005215,-0.007422,-0.030474,-0.01526,0.006064,-0.011133,-0.007788,-0.014333,0.00303,0.005264,0.01219,0.004071,-0.012755,0.003765,-0.002728,0.008718,-0.00068,-0.005703,0.021572,0.033266,0.014111,0.013355,-0.001105,0.012245,-0.003278,0.0,0.00924
89071,226626480.70641,ACCENTURE PLC IRELAND,-0.005037,0.00772,-0.005494,0.011175,0.004745,-0.007178,0.002066,-0.001218,0.00616,0.005252,0.01484,0.003199,-0.014425,0.0114,0.013404,0.000812,-0.006038,0.007646,-0.00063,0.007292,0.003992,-0.001306,0.003981,0.009174,0.006833,-0.005359,-0.003426,0.002292,0.002404,-0.007253,0.003771,0.010889,-0.006387,-0.019957,-0.009272,-0.003431,0.0106,0.024921,-0.010991,-0.013914,-0.030791,-0.002097,-0.011158,0.015441,-0.01653,0.017622,0.000215,0.00326,-0.003249,0.004028,0.003645,0.010559,0.026834,0.0082,0.003979,0.019115,-0.011266,0.003817,0.019215,0.00749,-0.000281,-0.006426,0.006412,0.006932
13856,223436738.62653,PEPSICO INC,-0.004014,0.002239,-0.016723,0.001688,0.00013,0.00013,0.000518,0.00395,0.000194,0.009351,0.009775,-0.000949,-0.01026,0.016829,-0.003524,-0.003158,-0.012417,-0.004426,-0.003673,0.002005,0.006841,0.0025,0.009719,0.000728,0.000892,-0.016296,0.014172,-0.006317,-0.001734,0.00193,-0.003916,0.005608,-0.002948,-0.009193,-0.003374,-0.000456,0.003061,0.000779,0.000454,-0.009598,-0.010935,0.008275,-0.01241,0.00359,-0.004969,0.005925,0.025614,0.009228,-0.002302,0.001346,0.004416,0.006755,0.008038,-0.002826,-0.004534,0.012714,0.007558,-0.013204,0.004963,-0.004688,0.012247,-0.003475,0.006288,-0.000124
