permno,mkt_cap,asset_name,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-28,2022-03-29,2022-03-30,2022-03-31
83443,454418914.94000006,BERKSHIRE HATHAWAY INC DEL,0.005987,0.025732,0.004505,0.010648,0.020944,-0.002658,0.002728,0.001845,0.002715,0.008934,-0.011847,-0.017297,-0.011882,-0.018617,-0.004882,0.011392,0.006739,-0.005141,0.016999,0.000383,0.003003,0.017964,-0.013673,-0.000761,0.004826,0.015576,0.002924,-0.007848,-0.00222,-0.015229,0.006109,-0.001739,-0.006653,0.003987,-0.002033,-0.013274,-0.005516,0.035552,0.006923,-0.014341,0.021462,0.012668,-0.007323,-0.008053,-0.013014,0.0216,-0.000307,0.003996,0.010349,0.007788,0.010705,0.026361,-0.007421,0.021173,0.000772,-0.005058,0.012092,0.018134,0.002258,-0.012376,0.007012,-0.013143
55976,409795077.59999996,WALMART INC,-0.000277,-0.01832,0.013521,-0.002779,0.009546,-0.001932,-0.002835,-0.00527,0.014152,-0.002818,-0.01751,0.009964,-0.018897,-0.007294,7.1e-05,-0.021755,-0.010208,0.000663,0.012368,0.016652,0.007868,-0.000426,0.000994,-0.011774,-0.009833,0.000217,-0.002174,-0.011693,-0.005511,-0.010197,0.003135,-0.006251,0.040066,-0.006408,-0.01116,-0.01026,-0.00385,0.013752,-0.008946,0.006141,0.00125,0.022988,0.025343,-0.008052,-0.020682,0.00519,0.022731,-0.003926,0.013937,0.01201,-0.00295,0.001514,0.002965,-0.00832,-0.002981,-0.012865,0.006199,0.004341,0.017776,0.008425,0.017931,-0.006339
47896,402526952.40809,JPMORGAN CHASE & CO,0.021156,0.03791,-0.018173,0.010624,0.009908,0.000957,0.001016,0.005672,-0.001247,-0.061464,-0.041928,-0.015469,-0.008527,-0.017473,-0.000896,0.0109,0.009486,-0.017645,0.008946,0.013574,0.01716,-0.008005,-0.00827,0.025958,0.003343,0.018815,0.004168,-0.004151,-0.013017,-0.00929,0.014624,0.00181,-0.023032,0.004689,-0.001775,-0.020939,-0.027843,0.02366,-0.041698,-0.037729,0.02074,-0.007108,-0.028129,-0.038616,-0.007043,0.040062,-0.011841,-0.022524,0.009931,0.017746,0.044686,0.012645,-0.000357,-0.003212,0.021268,-0.019913,0.00651,0.008743,-0.007399,0.002201,-0.004533,-0.030027
92611,367788690.48,VISA INC,0.02178,0.004652,-0.011058,-0.001136,-0.012696,-0.023,0.01137,0.006204,-0.003291,-0.001535,0.004845,-0.004775,-0.001537,-0.039282,-0.019813,0.000743,0.019158,0.00136,0.105991,-0.008026,0.027369,0.013169,-0.016481,-0.013605,-0.005386,0.003434,0.012854,-0.021246,-0.00399,0.002893,0.011006,0.004389,-0.018399,-0.008548,-0.006152,-0.024264,0.006251,0.009066,-0.014366,-0.033083,-0.002345,-0.005996,-0.033489,-0.047881,0.005296,0.04199,-0.008961,-0.006365,0.018403,0.029002,0.027797,0.007457,0.026517,-0.009447,0.006589,-0.017348,0.012251,0.005154,0.010713,0.033293,-0.01828,-0.009734
18163,366271684.8,PROCTER & GAMBLE CO,-0.004157,0.003499,0.004527,-0.008404,-0.000553,-0.013641,-0.011587,0.002206,-0.004528,0.009603,-0.019273,0.033625,0.005369,0.003827,-0.008117,-0.010911,-0.008713,0.006197,0.008609,-0.000312,-0.004425,0.017904,0.009471,-0.015901,-0.007491,-0.002246,-0.002251,-0.015226,-0.005599,0.002879,0.00051,0.007588,0.011455,0.0005,-0.01232,-0.012474,-0.02693,0.042699,-0.014851,-0.01655,0.003131,0.003706,0.005053,-0.014825,-0.039584,0.013489,-0.025744,-0.011867,0.012778,0.035988,-0.003394,0.003138,-0.000533,0.003796,0.007696,-0.006979,0.001724,0.011583,0.00687,0.010268,-0.006883,-0.010299
11850,349652363.28000003,EXXON MOBIL CORP,0.038405,0.037614,0.012437,0.023521,0.008197,-0.005952,0.042062,-0.002943,-0.007169,0.017556,0.016836,0.00041,0.002188,-0.015013,0.008591,0.0294,-0.010143,0.012809,0.00213,0.009033,0.064113,-0.002598,-0.01166,0.021712,0.012038,-0.025853,-0.004735,-0.00962,0.025179,-0.015335,-0.012535,0.004616,-0.001532,-0.011121,-0.011634,0.004054,-0.012635,0.026913,0.007451,0.009564,0.017178,0.006333,0.037636,0.036033,0.007576,-0.056847,0.031042,-0.005155,-0.035798,-0.056913,-0.003756,0.026648,-0.003925,0.044871,-0.00438,0.015763,0.003007,0.021828,-0.028052,-0.005313,0.017118,-0.014204
91233,346561750.02,MASTERCARD INC,0.032367,0.011969,-0.003969,-0.00912,-0.000946,-0.015528,0.00654,0.002785,0.006017,0.00709,-0.015693,-0.015206,0.009065,-0.024506,-0.01594,-0.030508,0.017416,0.017031,0.091233,0.010117,0.014701,0.011963,-0.016837,-0.020176,-0.015882,-0.004679,0.018698,-0.018302,-0.01234,0.011872,0.019724,0.003643,-0.024104,-0.010035,-0.004487,-0.01917,0.022562,-0.000785,-0.022406,-0.045286,-0.001132,-0.009009,-0.030001,-0.053936,0.004506,0.043903,-0.010788,0.000616,0.0117,0.019508,0.028896,0.005106,0.010536,-0.012882,0.01143,-0.021028,0.020954,-0.000945,0.004212,0.048675,-0.014447,-0.013417
59408,332637197.21999997,BANK OF AMERICA CORP,0.037986,0.039195,-0.016879,0.020136,0.021816,-0.005083,0.005722,-0.007112,-0.002047,-0.017432,-0.03444,0.003891,-0.014858,-0.018142,-0.008237,0.019753,0.010346,-0.009368,0.008797,0.005886,0.017339,-0.001065,-0.00981,0.039845,0.004764,0.017935,-0.002025,-0.004667,-0.023038,-0.010434,0.007803,-0.002302,-0.033767,-0.002388,-0.008703,-0.01712,-0.026351,0.032569,-0.018214,-0.03914,0.016247,-0.010658,-0.036244,-0.063736,0.006521,0.063488,-0.009016,-0.00836,0.021572,0.007282,0.031325,0.005374,-0.003021,-0.001399,0.031279,-0.024672,-0.000464,0.015324,-0.004116,-0.002526,-0.010129,-0.041395
17778,325286415.0,BERKSHIRE HATHAWAY INC DEL,0.008073,0.025149,0.003327,0.012581,0.014471,-0.005906,0.006654,0.002831,0.004509,0.003114,-0.010915,-0.013833,-0.012779,-0.018646,-0.003868,0.010983,0.003752,-0.005288,0.018821,-0.00016,0.002935,0.017649,-0.014524,0.001752,0.003245,0.015014,0.003879,-0.007843,-0.001531,-0.014519,0.003323,0.000979,-0.007986,0.003404,-0.001777,-0.012522,-0.007314,0.037296,-0.006551,-0.000685,0.021497,0.010566,-0.007746,-0.005976,-0.013419,0.02138,-0.00087,0.004063,0.008132,0.00886,0.011795,0.028573,-0.010507,0.02341,0.001627,-0.007746,0.013484,0.01916,0.000429,-0.013296,0.008325,-0.014017
14541,317120054.99,CHEVRON CORP NEW,0.016276,0.018196,0.006506,0.008509,0.01436,0.00064,0.02286,-0.005001,-0.004162,0.017035,0.003257,-0.003633,-0.003568,-0.011989,0.002127,0.042538,0.000754,0.020197,-0.035163,0.005513,0.026346,0.0046,-0.008936,0.012519,0.01965,-0.015229,0.009894,-0.012701,0.020362,-0.015417,-0.007244,0.000298,-0.005138,-0.001422,-0.007645,0.023792,-0.005164,0.041009,0.025787,0.039722,0.029522,0.013494,0.015555,0.021368,0.052395,-0.024981,0.027365,0.000468,-0.024459,-0.050624,-0.003601,0.01731,0.00804,0.017993,-0.003341,0.010787,0.002653,0.0181,-0.017483,-0.012203,0.007059,-0.016014
66181,312572049.42761,HOME DEPOT INC,-0.015349,0.010278,-0.013565,-0.003634,-0.029944,-0.015625,-0.002039,0.00706,-0.006215,-0.03871,-0.014194,-0.01917,-0.028108,-0.001373,0.042137,-0.013276,-0.004736,-0.002379,0.028365,0.0012,0.004687,0.013643,-0.023868,-0.01409,-0.00645,0.011445,0.008106,-0.025469,-0.013518,0.003626,0.004836,-0.008974,-0.006141,-0.003075,-0.088506,-0.024417,0.015529,0.010886,-0.00259,0.013995,0.022233,-0.009195,-0.000308,-0.004595,-0.018682,0.007451,0.002333,-0.003617,0.004956,0.031977,0.007214,0.01647,0.013022,-0.033369,0.001093,-0.038456,-0.004006,-0.016151,0.011588,0.010914,-0.029115,-0.029599
21936,292385259.98,PFIZER INC,-0.040644,-0.037423,0.020172,-0.014201,0.016047,0.009332,0.008001,-0.000706,-0.019594,-0.010623,-0.015287,-0.010534,0.009526,-0.023312,-0.023679,0.019402,0.008946,0.014337,0.017988,-0.030186,0.007212,0.014886,-0.008912,-0.007119,0.003962,-0.028378,-0.004449,-0.016903,0.003557,-0.019299,-0.000201,-0.002209,-0.015701,-0.007567,-0.020606,-0.013886,-0.019415,0.038294,-0.016345,-0.025352,0.042623,0.002725,0.017144,-0.013772,-0.011255,0.027614,0.009231,0.021748,0.039387,-0.000766,0.013599,0.024943,0.004978,-0.00587,-0.021222,-0.016026,0.007664,0.003613,0.009473,-0.010135,-0.005688,-0.012777
13721,286332461.35,ABBVIE INC,0.000148,-0.00192,0.005253,-0.00471,-0.002588,0.011195,0.004253,0.002336,-0.01719,0.0176,0.006698,-0.011478,-0.016123,-0.007893,0.001364,0.007037,0.008566,0.012963,0.014341,-0.007468,0.000804,0.011825,0.015222,-0.000568,0.013367,0.006876,-0.00216,-0.003422,-0.004905,0.006971,0.012308,0.007668,-0.00617,-0.006484,0.010623,0.008244,-0.010153,0.029394,-0.011836,-0.000541,0.012729,0.005616,0.000997,-0.007372,-0.01539,0.011485,0.002217,-0.000737,0.020395,0.024852,0.001091,0.016277,0.003846,0.005339,-0.00025,-0.009937,0.011741,0.006551,0.003967,0.001296,0.009681,-0.010015
50876,272723610.39,LILLY ELI & CO,-0.016255,-0.018106,-0.023088,-0.005064,0.000656,0.002351,0.008496,-0.024398,-0.024422,-0.022229,0.012084,-0.008176,-0.007835,-0.000288,-0.010862,-0.003993,-0.006682,-0.004793,0.035401,0.001183,0.011777,0.010271,-0.024,-0.010375,0.005283,-0.014946,0.014005,-0.014922,-0.016274,-0.000297,0.038988,0.007136,-0.018772,-0.002739,-0.00491,-0.003429,0.020016,0.031965,-0.003588,-0.0018,0.018717,0.017587,0.016355,-0.004679,-0.006536,0.011003,0.012291,0.001053,0.010139,0.024015,0.003558,0.03281,0.00746,0.006953,-0.015951,-0.002912,0.012316,0.004623,0.009134,-0.011212,0.005201,-0.012143
11308,268769690.0,COCA COLA CO,0.00152,0.016695,0.008293,-0.005264,-0.002315,0.001658,0.000331,0.001489,0.005946,0.008046,-0.007982,0.001642,-0.004098,-0.004938,-0.008106,-0.002335,-0.003678,0.000839,0.01995,0.002794,-0.007376,0.010238,0.007028,-0.01055,0.010499,0.006494,-0.015484,0.00557,-0.017758,0.006469,0.00379,-0.000164,0.020033,0.006761,-0.004157,-0.011079,-0.017535,0.038671,-0.009706,-0.004338,0.007423,0.000641,0.001601,-0.023813,-0.03962,0.005114,-0.018318,0.000691,0.018301,0.018449,-0.002684,0.010595,0.000166,0.007987,0.003632,-0.006579,0.009603,0.009019,0.006338,0.003876,0.000804,-0.003376
93002,257086375.99719,BROADCOM INC,-0.003141,0.011458,-0.041615,-0.009285,-0.028068,0.003246,0.001433,-8e-05,-0.039888,-0.001373,-0.031155,-0.023919,-0.028814,-0.026455,0.015659,-0.013738,0.043022,-0.026583,0.032804,0.046028,0.011675,0.018069,-0.037419,0.016028,-0.004287,0.021425,0.018527,-0.032682,-0.030337,0.008999,0.041809,-0.009224,-0.030492,0.00171,-0.004362,-0.021248,0.026204,0.01381,-0.000969,-0.029484,0.027468,-0.012257,0.030055,-0.042434,0.009199,0.036583,-0.015561,-0.01681,-0.017392,0.043959,0.024226,-0.00733,0.012843,-0.008224,0.016714,-0.019564,0.04513,0.003895,0.006377,0.013573,-0.016182,-0.002234
87055,255230531.53552,COSTCO WHOLESALE CORP NEW,-0.001744,-0.004376,-0.025362,-0.000218,-0.024773,-0.032415,0.006226,0.007222,-0.016965,-0.026873,-0.029663,0.004282,-0.014975,-0.002506,0.015137,-0.023686,0.012884,-0.001965,0.020538,0.025791,0.006493,0.02677,0.001034,-0.003833,-0.007465,0.010196,0.014737,-0.019572,-0.016992,-0.006102,0.014529,-0.002958,0.005094,-0.004544,-0.020462,-0.01378,0.020838,0.023557,0.003401,0.007087,0.009695,0.009564,-0.014164,0.005747,-0.009763,0.008197,0.009609,-0.009949,-0.002787,0.031125,0.001973,0.017299,0.015485,-0.010368,0.007002,-0.009653,0.007382,-0.0043,0.017095,0.008439,0.011386,-0.001076
26403,249718022.28,DISNEY WALT CO,0.012073,-0.006571,-0.003468,0.011019,0.005927,-0.007793,0.008238,-0.00057,-0.014956,-0.022517,0.002172,-0.014185,-0.016588,-0.069367,0.000582,-0.006911,-0.021317,0.013623,0.023704,0.031306,0.010632,-0.012942,-0.01816,0.014211,0.00345,-0.000211,0.033338,0.033485,-0.017679,0.009233,0.025655,0.010535,-0.021746,-0.010396,-0.021604,-0.014991,0.0242,0.00087,-0.007156,-0.018591,0.011256,-0.012013,-0.033317,-0.051308,-0.013109,0.014421,-7.5e-05,-0.014143,-0.020645,0.040068,0.029359,0.009628,0.005951,-0.011974,0.010749,-0.017629,0.00959,0.001295,-0.003019,0.026384,-0.009973,-0.026958
13856,231653920.0,PEPSICO INC,-0.004202,0.001445,0.003406,0.00023,0.001265,0.000517,-0.000459,-0.001091,0.00161,0.008382,-0.009565,0.007186,-0.007248,0.00161,-0.005108,-0.011481,-0.010564,-0.000944,0.019484,0.004923,-0.0068,0.018162,-0.00057,-0.016422,-0.003942,0.001222,-0.000465,-0.020763,0.001247,-0.011152,-0.004439,0.002049,0.002706,0.005757,0.003816,-0.00986,-0.017398,0.028024,-0.027557,-0.008978,0.013866,-0.001064,0.01519,-0.01991,-0.028193,-0.002977,-0.018361,-0.005048,0.014051,0.01995,0.004403,0.007765,0.011495,-0.001413,0.01095,-0.005233,0.006056,0.004682,0.002965,0.014844,-0.001367,-0.003453
76076,231636407.67999998,CISCO SYSTEMS INC,-0.003314,-0.024383,-0.015837,0.010617,0.003447,0.011287,0.008897,-0.004008,-0.009981,-0.002276,-0.026565,-0.013896,-0.013922,-0.024105,0.003881,-0.013884,-0.013901,-0.012832,0.018125,0.001079,-0.005389,0.014448,-0.017269,-0.000906,0.000363,0.003081,0.017167,-0.025227,-0.017678,-0.013358,0.020496,-0.000369,0.028018,0.02582,-0.015906,-0.033037,0.005327,0.023936,-0.004818,-0.02062,0.028012,-0.001425,0.007847,-0.01628,-0.021407,0.027941,-0.021638,-0.000366,-0.007131,0.023941,0.003777,0.00645,-0.003561,0.000536,0.003036,-0.030087,0.000367,0.008624,0.003093,0.009612,0.006826,-0.005174
62092,231057562.62384,THERMO FISHER SCIENTIFIC INC,-0.033451,-0.041742,0.000841,0.00304,-0.021486,0.029601,-0.007264,0.007575,-0.038884,-0.010135,-0.007902,0.005541,-0.00878,-0.013313,-0.007806,-0.013981,-0.008542,-0.016273,0.03303,0.016205,0.022381,0.016523,-0.015229,-0.000857,-0.012399,0.000818,0.003949,-0.016224,-0.024109,-0.009006,-0.008054,-0.011353,-0.017825,-0.00629,-0.013497,-0.002472,0.021927,0.017883,-0.010603,-0.00171,0.024638,-0.003882,-0.012575,-0.022967,-0.020103,0.033779,-0.006369,-0.015681,0.011457,0.028103,0.021629,0.017243,0.029428,0.000356,-0.003292,-0.027326,0.004166,0.001046,0.015497,0.016598,0.003846,-0.007561
89071,223392624.44434,ACCENTURE PLC IRELAND,-0.017706,-0.007146,-0.017611,-0.04829,-0.01918,0.006069,0.005657,0.008131,-0.041942,-0.022166,-0.014376,-0.013036,-0.003055,-0.020602,0.010041,-0.011947,-0.015107,0.010519,0.028468,0.031296,-0.000452,0.017118,-0.038724,0.005643,-0.010187,0.003227,0.030313,-0.036959,-0.038582,-0.009265,0.010057,0.013084,-0.032392,-0.005358,-0.000218,-0.024758,0.009612,0.020053,-0.020124,-0.014778,0.022418,0.001948,-0.015018,-0.029094,-0.011147,0.02586,0.000323,0.006655,-0.012517,0.027789,0.027448,-0.016651,0.013928,0.001698,0.009153,-0.021284,0.014945,0.007439,0.009246,0.030084,-0.006546,-0.003634
10104,220736628.61,ORACLE CORP,0.007912,0.010694,-0.02679,0.002313,0.013551,0.020226,-0.008961,-0.001921,-0.005888,-0.001139,-0.024404,-0.025365,-0.007916,-0.006044,0.002432,-0.01638,-0.018256,0.002387,0.008774,0.008449,-0.001479,0.018016,-0.006788,0.002075,-0.016685,0.000619,0.032925,-0.019173,-0.025657,-0.010031,0.010386,-0.007271,-0.046218,-0.01271,-0.006035,-0.022261,0.032289,0.020586,-0.004977,0.000527,0.029864,-0.000383,-0.022492,-0.02837,-0.013321,0.037774,0.007227,0.015264,-0.009638,0.045803,-0.00794,0.008004,0.0134,-0.008815,0.010376,-0.017237,0.023013,-0.006201,0.02288,0.008254,-0.011033,-0.007558
75510,215280450.0,ADOBE INC,-0.004744,-0.018375,-0.071426,-0.000603,-0.006652,0.029626,0.007721,0.00468,-0.029059,0.007158,-0.013945,0.006312,-0.011092,-0.021415,0.039507,-0.032598,-0.003799,-0.015495,0.050928,0.031149,0.003144,-0.005392,-0.041757,0.005305,-0.01254,0.008302,0.020418,-0.051232,-0.042524,8.4e-05,0.011582,-0.003754,-0.041846,-0.0331,-0.0094,-0.020415,0.080033,0.003708,0.004597,-0.002138,0.009643,-0.02568,-0.015139,-0.031318,-0.014704,0.044817,-0.026438,-0.051418,-0.01172,0.02469,0.049092,0.004521,0.020186,0.000574,0.028352,-0.093365,0.021849,-0.001203,0.042607,0.036266,-0.013445,-0.009651
65875,213948000.0,VERIZON COMMUNICATIONS INC,0.009238,0.019642,0.010286,-0.004813,0.020833,-0.006822,-0.005198,-0.002612,0.00131,-0.004484,0.002815,0.00131,-0.001869,-0.004494,-0.003762,-0.001133,-0.035539,0.003332,0.033405,0.006238,-0.000564,0.011278,-0.000186,-0.008924,-0.005815,-0.003396,0.012874,-0.008598,0.005279,-0.000938,0.00169,0.00075,0.003371,0.004666,0.0013,-0.009091,-0.015353,0.029093,-0.008315,-0.001118,0.009886,0.009605,0.008233,-0.007803,-0.026152,-0.003192,0.002826,-0.003569,-0.010181,0.004952,-0.005117,-0.002477,-0.029794,0.005906,-0.001957,-0.000588,0.000589,0.00549,-0.002145,0.001563,0.007024,-0.012982
90215,210196809.9,SALESFORCE COM INC,0.005234,-0.028302,-0.082826,0.006501,-0.003666,0.005782,0.022689,0.012732,-0.038683,0.011372,-0.022359,0.000929,-0.014717,-0.019333,0.020125,-0.034256,-0.020382,0.008246,0.044138,0.04727,-0.002192,-0.030631,-0.054398,0.030361,-0.010309,0.00212,0.021202,-0.019681,-0.044885,-0.007215,0.038033,-0.011715,-0.055304,-0.015948,-0.008687,-0.023523,0.072163,0.018601,0.011726,-0.00779,0.007181,-0.026807,-0.008498,-0.033397,-0.021149,0.057684,-0.014816,-0.011242,-0.024154,0.015638,0.048078,0.023544,0.039875,-0.023218,0.021009,-0.032538,0.013595,-0.013786,0.020139,0.027917,-0.028695,-0.012189
