permno,mkt_cap,asset_name,2021-04-01,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-28,2021-06-29,2021-06-30
92611,395578095.83806,VISA INC,0.024229,0.010053,-0.00178,0.002836,0.006522,0.008247,-0.004719,-0.002032,0.004343,0.019371,0.000575,-0.002738,-0.011117,0.018676,0.000528,0.010678,0.001478,-0.001867,0.015397,0.014607,-0.013932,-0.004067,-0.002493,-0.012154,0.009206,0.003458,-0.026495,-0.002168,-0.02151,0.015546,0.014302,-0.002203,-0.003842,-0.004345,0.008237,0.001457,0.011245,-0.001308,-0.008515,-0.000925,0.00194,-0.002948,0.01337,-0.006749,0.008899,0.005127,0.003156,0.00112,0.00706,0.004317,-0.003745,-0.004699,-0.014508,0.011106,-0.007495,0.01697,0.006871,-0.005298,0.006647,0.004572,-0.01361,0.007946,-0.009027
55976,395158628.92,WALMART INC,-0.001546,0.028093,0.004805,-0.002141,-0.000644,0.000501,0.000143,-0.003076,-0.000359,0.006029,0.003211,-0.006401,0.00773,0.002912,-0.010836,0.001647,-0.014224,0.003408,-0.003541,0.012619,0.002005,0.015796,-0.009851,-0.000853,0.007112,-0.006026,0.004422,-0.009019,-0.025869,0.016919,0.009259,-0.004516,0.021744,7e-05,0.003523,-0.004704,7.1e-05,0.004091,-0.001194,-0.003376,0.0024,-0.002605,-0.002188,0.001769,0.001766,-0.006697,-0.007594,-0.005364,0.005752,0.00622,-0.00135,-0.003984,-0.020357,0.004156,-0.018516,0.0091,0.004619,-0.007808,0.006987,0.011833,-0.003104,-0.005793,0.027094
92655,377896028.88,UNITEDHEALTH GROUP INC,-0.013438,0.008472,-0.015695,0.003486,-0.002051,0.03127,-5.3e-05,-0.004731,0.003017,0.038282,0.002564,-0.002992,0.017161,0.00575,-0.005692,0.009507,-0.011116,-0.003436,0.000228,0.017639,-0.006848,0.017803,0.013402,0.00282,0.005988,0.006458,0.007758,-0.021835,-0.015375,0.007869,0.003035,-0.002855,0.004283,-0.002144,-0.0021,0.007317,-0.001652,0.00511,0.000387,-0.001234,-0.00189,-0.012624,-0.002139,0.005199,-0.005687,-0.013288,0.003723,-0.001593,0.000972,-0.008967,0.003192,0.002806,-0.00757,0.000252,-0.016434,0.022344,0.001558,-0.007851,0.008368,0.015243,-0.008618,-0.008369,0.005878
14888,374866886.44,ALIBABA GROUP HOLDING LTD,-0.010453,0.00419,0.023391,-0.022336,0.01251,-0.0216,0.092696,-0.008688,-0.010997,-0.000585,-0.001673,-0.016381,-0.020871,-0.001914,-0.000392,0.011903,0.002671,0.013838,0.003391,-0.01073,-0.013793,-0.001039,-0.01218,-0.004914,-0.001587,-0.004902,-0.025654,0.008427,-0.006685,-0.062847,0.016644,0.007351,0.012651,-0.005521,0.020937,-0.027329,-0.002938,0.003279,0.003079,0.004533,0.005735,0.025799,0.000501,-0.011613,0.009123,-0.00968,-0.004979,-0.011584,-0.001172,-0.006711,0.010868,-0.018136,-0.003523,0.010892,0.003308,-0.005841,0.001232,0.016752,0.016383,0.046341,0.000394,0.003718,-0.011594
83443,368680903.50571996,BERKSHIRE HATHAWAY INC DEL,0.010686,0.017273,0.001523,0.002129,-0.000417,0.009487,0.007218,-0.003098,0.00161,0.006018,0.011035,-0.006725,-0.008843,0.016126,-0.009919,0.009165,-0.004118,0.010301,-0.002558,0.017036,-0.009546,0.015385,0.003869,0.00892,0.024579,0.004211,0.004812,-0.022919,-0.009523,0.014103,0.013175,-0.005023,-0.005636,-0.004764,0.001782,0.003522,0.006916,-0.008732,0.000453,0.006856,0.000484,0.001382,0.000621,0.006724,0.001884,-0.010461,-0.000933,-0.002109,-0.012717,0.006704,-0.011471,0.001446,-0.002923,-0.015612,-0.016685,0.011166,-0.00065,-0.008161,0.003022,0.010491,-0.006358,-0.001446,0.006191
91233,358848786.45,MASTERCARD INC,0.020362,0.013818,0.003394,0.004086,0.019133,0.006195,-0.000631,-0.004502,0.000502,0.021595,-0.000828,-0.010384,-0.01447,0.017179,0.000679,0.009652,0.001059,0.004129,0.016912,-0.016934,-0.017714,-0.006962,-0.009199,-0.01801,0.017175,-0.000213,-0.024134,0.003467,-0.029896,0.009534,0.010805,-0.001676,-0.000633,-0.005756,0.018616,-0.000272,0.013003,-0.013857,-0.012445,-0.001792,-0.003923,-0.002191,0.019623,-0.013711,0.011608,-0.0053,0.003241,-0.005284,0.00267,0.003294,0.002791,0.004365,-0.011681,0.009538,0.000354,0.015432,0.013268,-0.007671,-0.00104,0.012969,-0.031427,0.00087,-0.007908
59408,353312981.14,BANK OF AMERICA CORP,0.020677,0.00785,-0.002764,0.00907,-0.008739,0.007305,0.00175,-0.018472,0.014242,-0.028586,0.010583,0.000511,-0.027827,0.016807,-0.009298,0.021376,0.00587,0.011926,0.003761,0.02698,-0.014109,0.00074,0.010848,0.009512,0.014979,0.004047,-0.003082,-0.011415,-0.009382,0.016027,0.012428,0.008971,-0.013571,-0.004507,-0.002383,0.012658,0.005425,-0.014544,0.000714,0.012131,-0.00376,0.012503,0.000466,0.011411,0.000462,-0.003467,-0.005566,-0.01306,-0.014887,0.004078,-0.011945,0.000725,0.005557,-0.043729,-0.025628,0.025013,0.005535,0.005754,0.015672,0.019348,-0.001442,-0.016121,0.008315
15488,342489011.75,PAYPAL HOLDINGS INC,0.019354,0.014058,0.008645,0.009519,0.03482,0.008582,0.008472,0.023789,-0.029844,0.025411,-0.015073,-0.007263,-0.01299,0.00174,-0.009891,0.014336,0.021389,-0.010673,0.008444,-0.011952,-0.020758,-0.0122,-0.034467,-0.011033,0.018674,0.005317,-0.038404,0.0204,-0.034956,0.00371,0.022799,-0.007836,-0.004706,0.005839,0.028247,-0.003379,0.025849,0.005755,0.010516,-0.007269,0.00212,-0.002884,0.011185,-0.016707,0.020365,-0.009276,0.009785,0.00171,0.022269,0.007348,0.01282,-0.011057,-0.011291,0.034558,0.018949,-0.000988,0.012893,0.004778,0.017666,-0.012312,0.013985,-0.003031,-0.004372
66181,339062354.25258005,HOME DEPOT INC,0.00819,0.024858,-0.005136,-0.004175,0.006273,0.015266,0.004887,-0.001216,-0.001186,0.008499,0.016546,-0.003749,-0.008842,0.006143,-0.013775,0.007559,-0.012041,0.001875,-0.002745,0.01761,-0.005133,0.020391,0.00757,-0.002164,0.016654,0.004947,0.005512,-0.030664,-0.041311,0.026562,-0.005501,-0.011186,-0.010187,-0.007261,0.004611,-0.000412,-0.002945,0.006067,0.001831,0.004538,0.000439,-0.008153,-0.004521,-0.005747,-0.001349,-0.003376,0.003033,-0.011451,0.003156,0.007979,-0.004666,-0.009278,-0.011976,0.001123,-0.001683,0.01649,0.016612,-0.003326,0.000545,0.00574,0.002072,0.0126,0.002043
18163,330335601.518,PROCTER & GAMBLE CO,-0.008491,0.01616,0.000366,0.001758,0.003803,-0.006484,0.004033,-0.013219,0.003627,0.012094,7.3e-05,-0.004663,0.008345,-0.006534,-0.009866,-0.005125,-0.020009,-0.000609,0.001677,0.008447,0.006867,0.011842,-0.003407,-0.008027,0.012588,7.4e-05,0.018646,-0.004939,-0.010585,0.016084,0.002106,-0.002029,-0.010237,0.002054,0.010249,0.0,-0.00029,0.003407,-0.002239,-0.022734,-0.000963,-0.014609,0.004365,0.017908,0.000736,0.003457,-0.011582,-0.000371,0.007419,-0.006849,0.000371,-0.001927,-0.013888,0.009113,-0.014628,0.007877,0.000376,-0.001427,0.000677,0.014284,0.002965,-0.006799,0.003943
26403,319362137.64000005,DISNEY WALT CO,0.024117,-0.002487,0.006525,-0.011437,-0.00128,0.003043,-0.007451,-0.005362,0.010621,-0.008162,0.007153,0.000908,-0.024756,0.001751,-0.001911,0.001423,0.00683,0.002008,-0.00677,0.010579,0.003723,-0.002742,-0.006792,-0.014871,0.001543,0.016778,-0.002921,-0.01427,-0.021027,0.002755,-0.026018,-0.020841,-0.002352,-0.002416,0.012347,0.006069,0.011079,0.010671,0.001703,0.014563,-0.002178,0.001064,-0.010289,-0.004294,0.005334,-0.001072,-0.003729,-0.001645,0.003011,0.004587,0.00451,-0.013021,-0.006824,-5.7e-05,-0.012768,0.00899,-0.002702,0.010548,0.014829,0.002361,-0.00998,-0.014952,0.010579
75510,278998900.764,ADOBE INC,0.016766,0.017131,-0.00057,0.004213,0.013032,0.008403,0.003948,0.01745,-0.008216,0.024715,0.003497,-0.016969,-0.003797,-0.003637,-0.009857,0.016854,-0.000271,0.003141,-0.003557,0.001183,-0.015017,-0.0096,-0.025345,-0.008172,-0.006329,0.010587,-0.019131,0.01212,-0.027,0.004385,0.026152,-0.007851,-0.004392,-0.000312,0.023311,-0.007322,0.019997,0.014563,0.003762,-0.017161,0.012644,-0.017183,-0.000282,-0.005305,0.023036,0.009851,-0.00053,0.010762,0.040491,0.010719,0.028988,-0.015244,-0.009353,0.014779,0.025809,0.003112,0.014788,-0.002623,0.007018,0.002421,0.015768,0.003312,-0.00865
17778,267067438.0,BERKSHIRE HATHAWAY INC DEL,0.012077,0.013257,0.003451,-0.00255,0.000285,0.010099,0.00655,-0.000298,0.001242,0.004439,0.011021,-0.006707,-0.008403,0.017524,-0.010367,0.007241,-0.003212,0.009504,-0.001001,0.01683,-0.012934,0.018182,0.003381,0.008115,0.024197,0.004622,0.005328,-0.020939,-0.011505,0.012537,0.015373,-0.006715,-0.005887,-0.002425,0.001629,0.002428,0.006849,-0.00725,0.001217,0.006054,0.001332,-0.001597,0.000769,0.007131,0.000618,-0.010034,-0.000232,-0.003188,-0.013781,0.007318,-0.010231,0.000387,-0.000939,-0.012419,-0.018151,0.012238,0.002621,-0.011901,0.002682,0.009961,-0.006752,0.001672,0.003839
11850,267051640.12,EXXON MOBIL CORP,0.027942,-0.015508,-0.002832,0.004437,-0.010426,-0.002321,-0.006623,0.003784,0.0289,-0.005932,-0.005616,-0.003177,-0.021069,0.012841,-0.013036,0.005428,0.00198,0.013111,0.030137,0.014283,-0.028843,0.027603,0.00629,0.030073,0.009513,0.014297,0.002403,-0.031799,0.005281,-0.012325,0.024789,0.023367,-0.0283,-0.023995,-0.002374,0.00136,0.011711,-0.022647,0.011672,-0.006447,-0.003245,0.035806,0.007939,0.003938,0.004413,-0.006509,0.01769,0.00837,0.001596,-0.009243,-0.001608,0.036411,-0.003575,-0.032917,-0.025649,0.036258,0.019172,0.007368,0.004046,0.00217,-0.025518,-0.006189,0.007346
89525,261168306.86,COMCAST CORP NEW,0.011828,0.000913,0.005292,-0.004376,-0.004945,-0.013989,-0.004667,0.010409,-0.010673,0.01576,0.017917,-0.017601,0.000369,0.00914,-0.004666,-0.000184,-0.001287,-0.000368,-0.003683,0.042514,-0.004433,0.00748,0.001061,-0.003885,0.010105,0.019832,-0.010325,-0.000174,-0.015304,0.013599,0.022478,-0.054959,-0.009107,-0.012921,0.014749,0.000727,0.01053,0.000719,0.020646,0.008619,0.0,-0.006802,-0.004565,-0.005292,0.010818,-0.001404,-0.008609,-0.003013,0.006043,0.004947,0.007032,0.000698,-0.003489,0.007003,-0.014082,0.010051,0.00611,-0.037307,0.010454,0.006422,-0.005672,0.007843,0.00849
89393,233783642.01192,NETFLIX INC,0.034045,0.002317,0.007139,0.004518,0.013876,0.001316,-0.004556,0.001719,-0.024759,0.017036,-0.00488,0.014455,-0.008784,-0.074003,-0.000236,-0.006349,0.009396,-0.009308,0.001919,0.004896,0.008782,-0.008491,-0.011648,-0.01411,0.006995,0.008588,-0.034039,0.017239,-0.020401,0.003464,0.013788,-0.008979,-0.00544,0.00292,0.028645,-0.007535,0.010062,-0.003102,0.002035,0.002986,-0.002084,-0.007418,0.000321,-0.01965,0.010849,-0.000162,-0.004589,-0.013363,0.003005,0.003078,0.022751,-0.015984,0.001037,0.012043,0.004876,-0.007528,0.023783,0.007704,0.010376,0.017392,0.011308,0.000882,-0.009916
11308,233305058.91,COCA COLA CO,-0.003794,0.005713,0.007196,0.001692,-0.003003,0.00113,0.003197,-0.004873,-0.000188,0.00471,0.006563,0.005961,0.003148,0.008123,-0.003113,0.000551,-0.014871,-0.001491,0.000187,0.012502,-0.00516,0.009263,-0.006241,-0.002586,0.01,-0.00055,0.007338,-0.010745,-0.005155,0.008697,0.004036,-0.001644,-0.00549,-0.003128,0.008861,-0.000549,0.003296,-0.000182,0.00438,0.008359,-0.003604,-0.000181,0.00398,0.002523,0.010784,-0.003556,-0.006959,-0.003055,0.007751,0.004471,-0.003383,-0.00252,-0.013355,0.005122,-0.021474,0.010973,0.003679,-0.008065,0.004989,-0.001287,-0.001105,-0.007372,0.004642
65875,231968010.04,VERIZON COMMUNICATIONS INC,0.00258,0.009777,0.004077,-0.001861,-0.013093,-0.00191,0.00087,0.00139,0.001388,0.0,0.010052,0.001887,0.0,-0.004282,-0.014792,0.000349,-0.006283,-0.010889,0.001953,0.015772,0.0082,0.002249,0.01174,0.001536,0.010223,-0.009614,0.013624,-0.016465,-0.002221,0.006848,-0.002041,-0.012779,-0.013117,-0.004547,-0.002284,0.002113,0.00123,-0.008775,-0.002125,-0.001242,0.003553,-0.001947,0.004789,0.005825,0.005616,-0.001745,-0.000874,-0.00175,0.005083,-0.000174,-0.002616,0.001924,-0.011346,-0.001942,-0.01256,0.010211,-0.000355,-0.005322,0.00535,0.000177,-0.003547,-0.006052,0.003403
59328,227759980.0,INTEL CORP,0.008594,0.030829,-0.014728,0.010525,0.012076,0.018046,-0.041825,-0.002828,-0.015793,0.01293,-0.004153,-0.017297,-0.014616,0.015949,-0.017739,-0.05322,-0.008103,-0.013445,-0.006038,0.011454,-0.012869,-0.004693,-0.006287,-0.000879,0.012093,0.008393,-0.029478,-0.016616,-0.0258,0.007273,0.02481,-0.000361,-0.008856,0.009482,0.010658,0.002324,0.015692,-0.00158,0.000879,0.014231,-0.010566,-0.004027,0.010371,-0.021573,0.020092,-0.004881,-0.001576,0.0,0.006667,0.008191,0.005877,-0.003437,-0.013278,-0.000699,-0.026408,0.003593,0.0,-0.010918,0.014658,-0.002854,0.028081,-0.0127,-0.010749
90215,226194020.0,SALESFORCE COM INC,0.032331,0.007178,0.003632,-0.001357,0.016577,0.03043,-0.010896,0.014163,-0.017155,0.02184,-0.004678,-0.00608,-0.01102,0.011406,0.003426,0.009336,0.008351,-0.005309,0.0114,-0.010638,-0.017238,-0.028482,-0.029407,-0.008196,0.012303,-0.007108,-0.012055,0.007808,-0.023288,0.00627,0.027377,-0.011945,-0.003394,0.032707,0.011024,-0.005362,0.019813,0.003172,0.008651,-0.016762,0.054333,-0.00798,-0.006689,-0.016111,0.028765,0.002779,-0.007223,-0.001396,0.017366,0.0005,0.02476,-0.014944,-0.000783,0.008416,-0.00675,0.007002,-0.005604,-0.005224,0.007981,-0.007794,0.011163,0.00507,-0.006265
76076,223352865.0,CISCO SYSTEMS INC,0.005221,0.015391,-0.007346,-0.004902,0.002704,0.003468,-0.009983,0.001745,-0.005614,0.005256,0.022463,0.000947,-0.020057,0.002703,-0.00828,0.007961,-0.005201,-0.005229,-0.005061,0.006848,-0.010688,0.005107,-0.00899,0.008282,0.025621,0.018879,-0.005053,-0.006208,-0.023282,0.017248,0.007811,0.000756,-0.000189,-0.008691,0.007242,-0.007947,0.01831,-0.001498,-0.007503,0.000189,-0.000378,-0.005293,0.006461,0.006986,0.013876,-0.002774,0.003895,-0.002032,0.018697,-0.004725,-0.010955,-0.007015,-0.005949,-0.006359,-0.019951,0.021318,0.001504,-0.009388,0.000379,0.005305,-0.001885,-0.000944,0.001701
50876,220115418.0,LILLY ELI & CO,-0.008457,-0.001889,-0.011304,-0.002626,0.001591,0.010295,-0.014472,0.003905,0.002575,0.015956,0.017911,0.002061,0.005115,0.001784,-0.020424,0.008928,-0.007948,-0.02676,-0.00911,0.009139,0.003128,0.017235,0.012263,0.024495,0.005601,0.007891,-0.003377,-5.1e-05,-0.007959,0.013406,0.006515,-0.003466,-0.004603,0.009659,0.015368,0.001754,0.005703,-0.008954,0.008885,-0.008906,0.002711,-0.006609,0.003578,0.017928,-0.003355,0.101475,-0.008179,0.024015,0.033363,-0.040464,0.00897,-0.011411,-0.012348,0.006568,-0.016471,0.018852,-0.005524,-0.019599,0.0731,-0.011804,-0.008687,0.005039,0.000654
21936,219205697.04,PFIZER INC,0.001932,-0.000551,-0.00634,-0.003883,0.001392,0.017798,0.010109,0.005139,0.000269,0.011569,0.025798,0.009334,0.002569,0.012811,-0.022515,0.000518,0.000517,-0.005946,0.009363,-0.005411,0.001295,0.03053,0.003013,0.000501,-0.009757,0.009952,0.007074,-0.012795,0.00864,0.01033,-0.001995,0.002249,-0.001496,-0.005493,0.007281,-0.004237,-0.003504,-0.012057,-0.010425,-0.006937,0.00207,-0.005939,0.007532,0.00464,0.004619,-0.004087,-0.003591,0.024711,0.021854,-0.013029,-0.012951,-0.001009,-0.007325,0.00458,-0.016971,0.015718,0.00482,-0.014138,0.003585,-0.005358,0.003592,-0.000511,0.001535
10104,217329280.0,ORACLE CORP,0.023372,0.032725,0.001618,0.001481,0.016336,0.003985,0.007145,0.007225,0.001956,0.019136,0.00843,-0.002533,0.006222,-0.032559,-0.02335,0.001336,-0.006269,0.009664,-0.005983,0.014712,-0.001054,0.020319,0.015518,0.008404,0.006945,0.008277,-0.003109,-0.030692,-0.012099,0.018111,0.009598,0.002408,-0.004932,0.000635,-0.000254,0.003938,0.004429,-0.006929,0.005455,-0.003533,-0.003039,0.010541,0.008797,0.010216,0.022198,0.012667,0.007982,-0.001064,-0.026266,0.00729,-0.003378,-0.011862,-0.055855,0.006227,-0.017148,0.023088,0.008847,-0.007372,-0.004609,0.009262,0.00051,-0.005096,-0.003329
20482,205986742.60000002,ABBOTT LABORATORIES,-0.00751,0.007735,0.000918,0.001167,-0.002748,0.009351,0.001158,0.016276,-0.008617,0.020082,0.003308,0.001448,-0.036377,0.021667,0.007341,-0.001538,-0.00592,-0.007179,-0.002054,-0.003623,-0.007685,-0.00458,-0.016649,0.008253,0.002363,0.001347,-8.4e-05,-0.004624,-0.017231,0.009454,0.007322,-0.01327,0.002056,-0.005129,0.012202,-0.005688,0.001366,0.009464,-0.013936,-0.009079,0.008298,-0.093099,0.010493,0.021515,0.000824,0.006496,-0.019091,0.010658,0.010087,-0.002179,0.005186,-0.000634,-0.00317,0.014265,-0.011646,0.010061,-0.004307,-0.001082,0.007759,0.009132,0.026437,0.013051,-0.010921
